zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
15.0,-0.3525,1.053735926967807,0.4801151928215565,0.5798119676076242,-0.01567573891155662,668.0
15.0,-0.35,1.0537288699795915,0.48015458474874934,0.5797801709894798,-0.015671155166272436,668.0
15.0,-0.3475,1.0537231451653526,0.48019363045805485,0.579747838448747,-0.015666999568991924,668.0
15.0,-0.345,1.05371887337755,0.4802322703824478,0.5797149054285425,-0.01566330631633163,668.0
15.0,-0.34249999999999997,1.0537161805040562,0.48027044248208367,0.5796813047154867,-0.015660111015167386,668.0
15.0,-0.33999999999999997,1.0537151977754624,0.48030808208594306,0.5796469662811176,-0.01565745076856772,668.0
15.0,-0.33749999999999997,1.0537160620936976,0.4803451217221905,0.579611817112395,-0.015655364267596318,667.0
15.0,-0.33499999999999996,1.0537189163824527,0.48038149093688504,0.579575781030823,-0.015653891889102118,667.0
15.0,-0.3325,1.053723909964063,0.48041711609875665,0.5795387784983781,-0.015653075800789836,667.0
15.0,-0.33,1.053731198960968,0.4804519201907366,0.5795007264104522,-0.015652960073017756,667.0
15.0,-0.3275,1.053740946726692,0.48048582258579337,0.5794615378738556,-0.015653590798690116,667.0
15.0,-0.325,1.0537533243074957,0.48051873880633966,0.5794211219690681,-0.015655016221538746,667.0
15.0,-0.3225,1.0537685109373511,0.48055058026576863,0.579379383495425,-0.01565728687350998,667.0
15.0,-0.32,1.0537866945689442,0.48058125399063206,0.5793362226978619,-0.01566045572197886,667.0
15.0,-0.3175,1.0538080724436139,0.4806106623218518,0.5792915349737386,-0.015664578327569498,667.0
15.0,-0.315,1.0538328517034112,0.4806387025932026,0.5792452105581205,-0.01566971301342972,667.0
15.0,-0.3125,1.0538612500487292,0.480665266785153,0.5791971341857632,-0.015675921046876554,667.0
15.0,-0.31,1.0538934964452507,0.48069024115197645,0.5791471847278935,-0.015683266834406694,667.0
15.0,-0.3075,1.053929831884298,0.480713505819859,0.5790952348017122,-0.01569181813114948,667.0
15.0,-0.305,1.0539705102010113,0.48073493435352344,0.5790411503503634,-0.015701646265929455,667.0
15.0,-0.3025,1.054015798955166,0.48075439328867353,0.5789847901909284,-0.015712826383199936,667.0
15.0,-0.3,1.0540659803798635,0.4807717416273146,0.5789260055277801,-0.015725437703215703,667.0
15.0,-0.2975,1.0541213524037616,0.48078683029275165,0.5788646394284176,-0.01573956380191995,667.0
15.0,-0.295,1.054182229753,0.4807995015407797,0.5788005262586509,-0.015755292912140832,667.0
15.0,-0.2925,1.054248945139497,0.48080958832327764,0.5787334910737398,-0.015772718247818042,667.0
15.0,-0.29,1.054321850542835,0.4808169136000867,0.5786633489618154,-0.015791938353111816,667.0
15.0,-0.2875,1.0544013185935532,0.480821289594703,0.5785899043356055,-0.015813057478386912,667.0
15.0,-0.285,1.0544877440662808,0.48082251698893813,0.5785129501681732,-0.015836185985207536,667.0
15.0,-0.2825,1.0545815454918155,0.4808203840512931,0.5784322671680254,-0.015861440782634052,667.0
15.0,-0.27999999999999997,1.0546831668979313,0.4808146656933768,0.5783476228886137,-0.015888945797259805,667.0
15.0,-0.27749999999999997,1.0547930796894243,0.4808051224482431,0.5782587707668604,-0.015918832479586798,667.0
15.0,-0.27499999999999997,1.0549117846786338,0.48079149936406695,0.5781654490849758,-0.015951240349487552,667.0
15.0,-0.27249999999999996,1.055039814278424,0.480773524806092,0.5780673798494411,-0.01598631758364958,667.0
15.0,-0.27,1.0551777348703437,0.4807509091593066,0.5779642675806452,-0.016024221648031602,667.0
15.0,-0.2675,1.0553261493613837,0.48072334342382167,0.5778557980062938,-0.016065119978477444,667.0
15.0,-0.265,1.0554856999434201,0.4806904976944537,0.5777416366513493,-0.016109190712722387,667.0
15.0,-0.2625,1.0556570710699746,0.48065201951559733,0.5776214273169594,-0.016156623477072297,667.0
15.0,-0.26,1.055840992665381,0.4806075321020825,0.5774947904405661,-0.016207620231034784,667.0
15.0,-0.2575,1.0560382435816607,0.4805566324164373,0.5773613213292401,-0.016262396173097545,667.0
15.0,-0.255,1.0562496553184169,0.4804988890928003,0.5772205882582323,-0.016321180710680495,667.0
15.0,-0.2525,1.0564761160206544,0.4804338401977459,0.5770721304268702,-0.016384218496985074,667.0
15.0,-0.25,1.0567185747686094,0.4803609908185203,0.5769154557642732,-0.016451770537009813,667.0
15.0,-0.24749999999999994,1.0569780461722078,0.480279810469743,0.5767500385780018,-0.016524115364338895,667.0
15.0,-0.245,1.0572556152805384,0.4801897303105844,0.5765753170397695,-0.016601550289396916,667.0
15.0,-0.24249999999999994,1.0575524428134861,0.4800901401659152,0.5763906905038431,-0.016684392718628496,667.0
15.0,-0.24,1.0578697707181937,0.47998038534706744,0.5761955166558472,-0.016772981542437268,667.0
15.0,-0.23750000000000004,1.0582089280469567,0.4798597632708326,0.5759891084925409,-0.016867678587610645,667.0
15.0,-0.235,1.0585713371451848,0.4797275198793639,0.5757707311369133,-0.01696887012726011,667.0
15.0,-0.23250000000000004,1.0589585201277194,0.4795828458689673,0.5755395984978661,-0.01707696843790801,667.0
15.0,-0.22999999999999998,1.0593721056085956,0.4794248727426829,0.5752948697900557,-0.017192413389103097,667.0
15.0,-0.22750000000000004,1.0598138356327376,0.47925266871036704,0.575035645937432,-0.01731567404571021,667.0
15.0,-0.22499999999999998,1.0602855727374036,0.4790652344710879,0.5747609658939387,-0.017447250256617426,667.0
15.0,-0.22250000000000003,1.0607893070458403,0.47886149892642615,0.5744698029270751,-0.017587674195877628,667.0
15.0,-0.21999999999999997,1.0613271632648542,0.4786403148901554,0.5741610609248701,-0.01773751181308365,667.0
15.0,-0.21750000000000003,1.0619014074211637,0.47840045488022287,0.5738335708045915,-0.01789736413891134,666.0
15.0,-0.21499999999999997,1.0625144531280761,0.4781406071031566,0.5734860871231191,-0.01806786837919456,666.0
15.0,-0.21250000000000002,1.0631688671233839,0.4778593717699264,0.573117285011873,-0.018249698716455945,666.0
15.0,-0.20999999999999996,1.0638673737623996,0.4775552579145547,0.5727257575898607,-0.01844356672189653,666.0
15.0,-0.20750000000000002,1.0646128580858032,0.4772266809243918,0.5723100140370625,-0.01865022126327596,666.0
15.0,-0.20499999999999996,1.0654083670131573,0.4768719610312507,0.5718684785459829,-0.018870447775831085,666.0
15.0,-0.2025,1.0662571081409686,0.47648932305579417,0.5713994904042922,-0.01910506674493999,666.0
15.0,-0.19999999999999996,1.067162445553125,0.4760768977411837,0.5709013054971037,-0.019354931232000466,666.0
15.0,-0.1975,1.0681278919868156,0.4756327250532569,0.5703720995502783,-0.019620923260695484,666.0
15.0,-0.19499999999999995,1.0691570966460666,0.4751547598593434,0.5698099734628131,-0.019903948871772107,666.0
15.0,-0.1925,1.0702538279275755,0.47464088042082886,0.5692129610921802,-0.02020493165360777,666.0
15.0,-0.18999999999999995,1.0714219503314544,0.4740889001389979,0.5685790398557828,-0.020524804566649357,666.0
15.0,-0.1875,1.0726653948865976,0.4734965829715644,0.5679061444878227,-0.020864499906182978,666.0
15.0,-0.18499999999999994,1.0739881225412677,0.47286166287995607,0.5671921842367844,-0.02122493729377078,666.0
15.0,-0.1825,1.075394080168199,0.47218186756624514,0.5664350636974229,-0.021607009656620497,665.0
15.0,-0.17999999999999994,1.0768871491211736,0.4714549466062695,0.5656327073377919,-0.022011567248539567,664.0
15.0,-0.1775,1.0784710866608507,0.47067870387820526,0.5647830876010654,-0.02243939988603652,664.0
15.0,-0.17499999999999993,1.0801494610394087,0.46985103392411554,0.5638842562413744,-0.022891217716563966,664.0
15.0,-0.1725,1.081925581574059,0.4689699615740662,0.5629343782918318,-0.023367630994637335,664.0
15.0,-0.17000000000000004,1.0838024256214844,0.4680336838266116,0.5619317677848928,-0.023869129506246287,664.0
15.0,-0.16749999999999998,1.0857825649338,0.46704061264071356,0.5608749240681569,-0.02439606243503699,664.0
15.0,-0.16500000000000004,1.0878680943715622,0.46598941698958823,0.5597625673144108,-0.024948619586946295,663.0
15.0,-0.16249999999999998,1.0900605662981826,0.4648790622965791,0.5585936716473174,-0.025526814962197077,663.0
15.0,-0.16000000000000003,1.0923609341131926,0.4637088452590302,0.5573674942243103,-0.026130473665730708,663.0
15.0,-0.15749999999999997,1.0947695082454592,0.4624784221010854,0.5560835986691345,-0.026759223066049657,663.0
15.0,-0.15500000000000003,1.0972859274918332,0.4611878285027732,0.5547418714330894,-0.02741248894295816,663.0
15.0,-0.15249999999999997,1.0999091478631087,0.4598374898278715,0.553342529992911,-0.028089497114459745,663.0
15.0,-0.15000000000000002,1.102637450137189,0.4584282207941637,0.5518861222354727,-0.02878928072106389,662.0
15.0,-0.14749999999999996,1.1054684662082392,0.45696121434933884,0.5503735168981603,-0.029510693001922477,664.0
15.0,-0.14500000000000002,1.1083992231738904,0.4554380201716711,0.5488058854714917,-0.030252425057332173,664.0
15.0,-0.14249999999999996,1.1114262030450737,0.4538605138352518,0.5471846764797849,-0.03101302779346905,663.0
