Tw,model,variable,z,value,d1_dz,d2_dz2
1.0,Boussinesq,F,3.02,0.05721718555049888,-0.04486208631188049,0.029913000870806616
1.0,Boussinesq,F,3.0300000000000002,0.05677006034000127,-0.04456347058182342,0.029810072437497226
1.0,Boussinesq,F,3.04,0.05632591613886241,-0.044265884863130545,0.029706356187663818
1.0,Boussinesq,F,3.0500000000000003,0.055884742642738655,-0.04396934345807013,0.029600408483543283
1.0,Boussinesq,F,3.06,0.05544652926970101,-0.04367387669345968,0.029492075476111435
1.0,Boussinesq,F,3.0700000000000003,0.05501126510886946,-0.043379501948547894,0.02938280922848424
1.0,Boussinesq,F,3.08,0.05457893923073005,-0.043086220508889994,0.029272860951957025
1.0,Boussinesq,F,3.09,0.054149540698691684,-0.04279404472950876,0.029160973771547027
1.0,Boussinesq,F,3.1,0.053723058336139884,-0.042503001033459054,0.029047002695548052
1.0,Boussinesq,F,3.11,0.0532994806780225,-0.0422131046755978,0.028932212526799894
1.0,Boussinesq,F,3.12,0.05287879624262792,-0.041924356782923056,0.02881683674011981
1.0,Boussinesq,F,3.13,0.05246099354236404,-0.041636767940795405,0.028699790950570403
1.0,Boussinesq,F,3.14,0.05204606088381201,-0.04135036096391165,0.028580941504063873
1.0,Boussinesq,F,3.15,0.051633986323085794,-0.04106514911071413,0.028461380258959057
1.0,Boussinesq,F,3.16,0.05122475790159772,-0.04078113335873246,0.028341321128944053
1.0,Boussinesq,F,3.17,0.05081836365591114,-0.040498322688135246,0.028219838776144535
1.0,Boussinesq,F,3.18,0.05041479144783502,-0.04021673658320957,0.028096812969468976
1.0,Boussinesq,F,3.19,0.050014028924246945,-0.03993638642874586,0.027973176104234776
1.0,Boussinesq,F,3.2,0.0496160637192601,-0.039657273061124876,0.027849121063816318
1.0,Boussinesq,F,3.21,0.04922088346302444,-0.03937940400746953,0.02772386890987888
1.0,Boussinesq,F,3.22,0.04882847563911071,-0.039102795682927294,0.02759731456076775
1.0,Boussinesq,F,3.23,0.04843882754936588,-0.03882745771625418,0.02747024363076722
1.0,Boussinesq,F,3.24,0.04805192648478563,-0.03855339081031195,0.027342826824883204
1.0,Boussinesq,F,3.25,0.04766775973315964,-0.03828060117975651,0.027214419718202265
1.0,Boussinesq,F,3.2600000000000002,0.0472863144611905,-0.038009102415947904,0.02708493377949739
1.0,Boussinesq,F,3.27,0.04690757768484068,-0.03773890250416656,0.026955019758534204
1.0,Boussinesq,F,3.2800000000000002,0.04653153641110717,-0.037470002020777216,0.026824825323434887
1.0,Boussinesq,F,3.29,0.04615817764442514,-0.03720240599769786,0.02669382940510001
1.0,Boussinesq,F,3.3000000000000003,0.0457874882911532,-0.036936125432675215,0.026561961128801492
1.0,Boussinesq,F,3.31,0.04541945513577164,-0.03667116677512183,0.02642974756534877
1.0,Boussinesq,F,3.3200000000000003,0.04505406495565077,-0.036407530481368244,0.02629731274714775
1.0,Boussinesq,F,3.33,0.044691304526144275,-0.03614522052017888,0.026164248498217857
1.0,Boussinesq,F,3.34,0.04433116054524722,-0.0358842455114039,0.026030502441631853
1.0,Boussinesq,F,3.35,0.0439736196159162,-0.03562461047134624,0.025896488455945388
1.0,Boussinesq,F,3.36,0.043618668335820295,-0.03536631574228499,0.025762306572163496
1.0,Boussinesq,F,3.37,0.0432662933010705,-0.03510936433990297,0.02562765170701642
1.0,Boussinesq,F,3.38,0.04291648104902224,-0.034853762708144664,0.025492490584566596
1.0,Boussinesq,F,3.39,0.04256921804690761,-0.03459951452821164,0.025357133712988755
1.0,Boussinesq,F,3.4,0.042224490758458,-0.03434662003388489,0.0252216569624375
1.0,Boussinesq,F,3.41,0.041882285646229915,-0.03409508138896289,0.025085849173378527
1.0,Boussinesq,F,3.42,0.04154258913067874,-0.03384490305041732,0.024949696560638834
1.0,Boussinesq,F,3.43,0.041205387585221576,-0.03359608745775011,0.024813415450819498
1.0,Boussinesq,F,3.44,0.04087066738152374,-0.03334863474140093,0.02467705757720484
1.0,Boussinesq,F,3.45,0.04053841489039355,-0.033102546306206015,0.024540497134417638
1.0,Boussinesq,F,3.46,0.04020861645539962,-0.032857824798712576,0.024403740029121934
1.0,Boussinesq,F,3.47,0.039881258394419306,-0.03261447150562358,0.024266916992388143
1.0,Boussinesq,F,3.48,0.03955632702528715,-0.03237248645886481,0.024130055806348416
1.0,Boussinesq,F,3.49,0.03923380866524201,-0.03213187038949661,0.023993108020015308
1.0,Boussinesq,F,3.5,0.03891368961749722,-0.03189262429846451,0.02385609926444099
1.0,Boussinesq,F,3.5100000000000002,0.03859595617927272,-0.03165474840420779,0.023719082690665028
1.0,Boussinesq,F,3.52,0.038280594649413066,-0.031418242644651206,0.02358206245589578
1.0,Boussinesq,F,3.5300000000000002,0.037967591326379696,-0.031183107155089873,0.023445060004101403
1.0,Boussinesq,F,3.54,0.03765693250631127,-0.03094934144456918,0.023308120576237545
1.0,Boussinesq,F,3.5500000000000003,0.037348604497488315,-0.030716944743565122,0.023171227215545764
1.0,Boussinesq,F,3.56,0.03704259361143997,-0.03048591690025826,0.0230343609038397
1.0,Boussinesq,F,3.5700000000000003,0.03673888615948315,-0.030256257525488328,0.022897606033067675
1.0,Boussinesq,F,3.58,0.0364374684609302,-0.030027964779596905,0.02276102720942852
1.0,Boussinesq,F,3.59,0.03613832686389122,-0.029801036981299767,0.022624544327498608
1.0,Boussinesq,F,3.6,0.0358414477213042,-0.029575473893046933,0.02248811574878684
1.0,Boussinesq,F,3.61,0.03554681738603028,-0.029351274666324034,0.022351882350735153
1.0,Boussinesq,F,3.62,0.03525442222797772,-0.02912843624603223,0.022215927747870623
1.0,Boussinesq,F,3.63,0.034964248661109636,-0.028906956111366622,0.022080115159206493
1.0,Boussinesq,F,3.64,0.03467628310575039,-0.0286868339428481,0.021944380971217203
1.0,Boussinesq,F,3.65,0.034390511982252674,-0.028468068491942278,0.021808916542320755
1.0,Boussinesq,F,3.66,0.034106921735911545,-0.028250655612001685,0.021673824041523515
1.0,Boussinesq,F,3.67,0.03382549887001264,-0.028034592011111803,0.02153891602598712
1.0,Boussinesq,F,3.68,0.033546229895689304,-0.027819877291481943,0.021404107628575364
1.0,Boussinesq,F,3.69,0.033269101324183,-0.027606509858540296,0.021269635116916152
1.0,Boussinesq,F,3.7,0.0329940996985185,-0.02739448458914362,0.02113561867747027
1.0,Boussinesq,F,3.71,0.03272121163240013,-0.02718379748499089,0.02100182578589327
1.0,Boussinesq,F,3.72,0.03245042374881868,-0.02697444807342575,0.020868151105746247
1.0,Boussinesq,F,3.73,0.03218172267093162,-0.026766434462875965,0.02073487065008539
1.0,Boussinesq,F,3.74,0.03191509505956116,-0.026559750660424042,0.02060212201633327
1.0,Boussinesq,F,3.75,0.03165052765772314,-0.0263543920225493,0.020469632769526402
1.0,Boussinesq,F,3.7600000000000002,0.03138800721911017,-0.026150358005033514,0.020337277939541654
1.0,Boussinesq,F,3.77,0.03112752049762247,-0.025947646463758467,0.020205368506232002
1.0,Boussinesq,F,3.7800000000000002,0.030869054289834996,-0.025746250634908874,0.020074058812957762
1.0,Boussinesq,F,3.79,0.03061259548492429,-0.02554616528749931,0.019943041299519404
1.0,Boussinesq,F,3.8000000000000003,0.03035813098408501,-0.025347389808918486,0.019812172238753423
1.0,Boussinesq,F,3.81,0.03010564768874592,-0.025149921842724243,0.019681793160464256
1.0,Boussinesq,F,3.8200000000000003,0.029855132547230524,-0.0249537539457092,0.019552074441531175
1.0,Boussinesq,F,3.83,0.029606572609831735,-0.02475888035389362,0.01942267781933671
1.0,Boussinesq,F,3.84,0.02935995494015266,-0.024565300389322475,0.019293441717405102
1.0,Boussinesq,F,3.85,0.029115266602045286,-0.024373011519545518,0.019164734139020867
1.0,Boussinesq,F,3.86,0.028872494709761748,-0.024182005706542054,0.019036740744460268
1.0,Boussinesq,F,3.87,0.028631626487914445,-0.023992276704656312,0.018909096650410184
1.0,Boussinesq,F,3.88,0.028392649175668624,-0.02380382377353385,0.018781623361163735
1.0,Boussinesq,F,3.89,0.028155550012443766,-0.023616644237433038,0.01865471159723242
1.0,Boussinesq,F,3.9,0.027920316290919962,-0.0234307295415892,0.018528561522945575
1.0,Boussinesq,F,3.91,0.027686935421611984,-0.02324607300697412,0.018402785395477128
1.0,Boussinesq,F,3.92,0.027455394830780484,-0.02306267383367966,0.018277188744997508
1.0,Boussinesq,F,3.93,0.027225681944938393,-0.022880529232074176,0.01815218155308851
1.0,Boussinesq,F,3.94,0.026997784246139002,-0.022699630202617893,0.018027977687651298
1.0,Boussinesq,F,3.95,0.026771689340886036,-0.02251996967832115,0.017904170006710407
1.0,Boussinesq,F,3.96,0.026547384852572575,-0.02234154680248368,0.01778054901937498
1.0,Boussinesq,F,3.97,0.026324858404836362,-0.02216435869793365,0.01765754079383619
1.0,Boussinesq,F,3.98,0.0261040976786139,-0.021988395986606957,0.017535372086596723
1.0,Boussinesq,F,3.99,0.025885090485104224,-0.021813651256201716,0.01741361953522258
1.0,Boussinesq,F,4.0,0.025667824653489865,-0.021640123595902505,0.01729205958258584
1.0,Boussinesq,F,4.01,0.025452288013186185,-0.021467810064550008,0.01717113147265903
1.0,Boussinesq,F,4.0200000000000005,0.025238468452198855,-0.02129670096644931,0.017051074027718327
1.0,Boussinesq,F,4.03,0.025026353993857192,-0.021126788583995637,0.016931450579338536
1.0,Boussinesq,F,4.04,0.02481593268051895,-0.020958071954862545,0.016812024455470587
1.0,Boussinesq,F,4.05,0.02460719255475995,-0.02079054809488623,0.016693245411879998
1.0,Boussinesq,F,4.0600000000000005,0.024400121718621215,-0.02062420704662493,0.016575363511372787
1.0,Boussinesq,F,4.07,0.024194708413827443,-0.02045904082465877,0.01645793144682317
1.0,Boussinesq,F,4.08,0.023990940902128048,-0.020295048417688477,0.016340700374406714
1.0,Boussinesq,F,4.09,0.023788807445473684,-0.02013222681717064,0.01622412812848384
1.0,Boussinesq,F,4.1,0.023588296365784647,-0.019970565855118805,0.016108475189124505
1.0,Boussinesq,F,4.11,0.023389396128371293,-0.01981005731338814,0.015993286047355282
1.0,Boussinesq,F,4.12,0.02319209521951688,-0.019650700134171695,0.015878300618233143
1.0,Boussinesq,F,4.13,0.02299638212568787,-0.019492491301023485,0.015763982596506465
1.0,Boussinesq,F,4.14,0.022802245393496415,-0.019335420482241572,0.015650602063698726
1.0,Boussinesq,F,4.15,0.022609673716043024,-0.0191794792597495,0.015537697529743544
1.0,Boussinesq,F,4.16,0.022418655808301418,-0.019024666531646695,0.01542499858298052
1.0,Boussinesq,F,4.17,0.022229180385410097,-0.018870979288089895,0.015312972762005272
1.0,Boussinesq,F,4.18,0.022041236222539628,-0.018718407076406596,0.015201898944027903
1.0,Boussinesq,F,4.19,0.02185481224388195,-0.01856694130920933,0.015091311677583819
1.0,Boussinesq,F,4.2,0.021669897396355435,-0.018416580842854913,0.014980931119779384
1.0,Boussinesq,F,4.21,0.02148648062702486,-0.018267322686813747,0.014871226823432226
1.0,Boussinesq,F,4.22,0.02130455094261917,-0.018119156306386275,0.014762485669660985
1.0,Boussinesq,F,4.23,0.021124097500897127,-0.017972072973420516,0.014654240077971226
1.0,Boussinesq,F,4.24,0.020945109483150752,-0.017826071504826846,0.014546201647791857
1.0,Boussinesq,F,4.25,0.0207675760708006,-0.017681148940464686,0.014438840291064792
1.0,Boussinesq,F,4.26,0.020591486504341467,-0.017537294699005557,0.014332450117548579
1.0,Boussinesq,F,4.2700000000000005,0.02041683017682048,-0.017394499938113706,0.014226563075569909
1.0,Boussinesq,F,4.28,0.02024359650557919,-0.017252763437494156,0.014120883056390254
1.0,Boussinesq,F,4.29,0.020071774908070602,-0.017112082276985907,0.014015878838347429
1.0,Boussinesq,F,4.3,0.01990135486003948,-0.016972445860727214,0.013911851003550302
1.0,Boussinesq,F,4.3100000000000005,0.019732325990856045,-0.016833845256914892,0.01380833252447844
1.0,Boussinesq,F,4.32,0.019564677954901178,-0.01669627921023764,0.013705020408344759
1.0,Boussinesq,F,4.33,0.0193984004066513,-0.016559744848748004,0.01360238095736177
1.0,Boussinesq,F,4.34,0.019233483057926225,-0.01642423159109041,0.013500720490793983
1.0,Boussinesq,F,4.3500000000000005,0.019069915774829478,-0.016289730438932115,0.013399574350331012
1.0,Boussinesq,F,4.36,0.01890768844914758,-0.016156240104083786,0.013298633455205655
1.0,Boussinesq,F,4.37,0.01874679097274781,-0.016023757769828006,0.013198360429367506
1.0,Boussinesq,F,4.38,0.018587213293751025,-0.01589227289549644,0.013099066616823252
1.0,Boussinesq,F,4.39,0.018428945514837886,-0.015761776437491548,0.013000290932951408
1.0,Boussinesq,F,4.4,0.018271977765001186,-0.015632267076837403,0.012901718977148424
1.0,Boussinesq,F,4.41,0.018116300173301136,-0.015503742057948577,0.01280380862248598
1.0,Boussinesq,F,4.42,0.01796190292384222,-0.015376190904387688,0.012706875548979313
1.0,Boussinesq,F,4.43,0.01780877635521339,-0.015249604546968998,0.012610463321166221
1.0,Boussinesq,F,4.44,0.017656910832902828,-0.015123981637964357,0.012514252956913219
1.0,Boussinesq,F,4.45,0.017506296722454098,-0.014999319487830731,0.012418696625676962
1.0,Boussinesq,F,4.46,0.01735692444314622,-0.014875607705450822,0.01232411368032893
1.0,Boussinesq,F,4.47,0.017208784568345088,-0.014752837214224157,0.012230053289552179
1.0,Boussinesq,F,4.48,0.017061867698861727,-0.014631006639659772,0.012136192598094286
1.0,Boussinesq,F,4.49,0.016916164435551887,-0.014510113362262267,0.012042977230181329
1.0,Boussinesq,F,4.5,0.016771665431616487,-0.01439014709505615,0.011950729574089713
1.0,Boussinesq,F,4.51,0.01662836149365077,-0.014271098770780477,0.011859005246844356
1.0,Boussinesq,F,4.5200000000000005,0.01648624345620087,-0.014152966990119253,0.01176747819785473
1.0,Boussinesq,F,4.53,0.01634530215384838,-0.014035749206823378,0.01167658676695682
1.0,Boussinesq,F,4.54,0.01620552847206441,-0.013919435254780121,0.011586655767143128
1.0,Boussinesq,F,4.55,0.016066913448752784,-0.01380401609148052,0.01149724800519869
1.0,Boussinesq,F,4.5600000000000005,0.015929448150234792,-0.013689490294676143,0.011408034882370743
1.0,Boussinesq,F,4.57,0.015793123642859255,-0.013575855393833103,0.011319446809604727
1.0,Boussinesq,F,4.58,0.015657931042358138,-0.013463101358484053,0.011231810440620826
1.0,Boussinesq,F,4.59,0.01552386161568958,-0.01335121918502069,0.011144696419057243
1.0,Boussinesq,F,4.6000000000000005,0.015390906658657715,-0.013240207430102902,0.011057774214262461
1.0,Boussinesq,F,4.61,0.015259057467087517,-0.01313006370073544,0.010971465750847731
1.0,Boussinesq,F,4.62,0.015128305384643012,-0.013020778115085951,0.01088609896658399
1.0,Boussinesq,F,4.63,0.014998641904785804,-0.012912341721403764,0.01080125290181555
1.0,Boussinesq,F,4.64,0.014870058550214943,-0.012804753057049645,0.010716595679610474
1.0,Boussinesq,F,4.65,0.014742546843644804,-0.01269800980781155,0.010632540260912982
1.0,Boussinesq,F,4.66,0.014616098354058709,-0.012592102251831383,0.010549415338129364
1.0,Boussinesq,F,4.67,0.014490704798608181,-0.012487021501048967,0.01046680882799711
1.0,Boussinesq,F,4.68,0.014366357924037733,-0.012382766075271445,0.010384388062472771
1.0,Boussinesq,F,4.69,0.014243049477102747,-0.012279333739799503,0.010302556635160887
1.0,Boussinesq,F,4.7,0.014120771249241737,-0.012176714942568223,0.010221643490715637
1.0,Boussinesq,F,4.71,0.013999515178251388,-0.012074900869985195,0.010141245828499068
1.0,Boussinesq,F,4.72,0.01387927323184204,-0.011973890025998246,0.010061030714297536
1.0,Boussinesq,F,4.73,0.013760037377731417,-0.011873680255699237,0.009981392038194037
1.0,Boussinesq,F,4.74,0.013641799626728053,-0.011774262185234363,0.009902658521787844
1.0,Boussinesq,F,4.75,0.013524552134026735,-0.011675627085263485,0.009824436985583995
1.0,Boussinesq,F,4.76,0.013408287085022789,-0.011577773445522688,0.009746394724685303
1.0,Boussinesq,F,4.7700000000000005,0.013292996665116272,-0.011480699190769772,0.009668915651245058
1.0,Boussinesq,F,4.78,0.013178673101207388,-0.011384395132497782,0.009592327814983648
1.0,Boussinesq,F,4.79,0.013065308762466322,-0.011288852634470103,0.00951624793443262
1.0,Boussinesq,F,4.8,0.012952896048517992,-0.011194070173809134,0.00944034400038285
1.0,Boussinesq,F,4.8100000000000005,0.012841427358990134,-0.01110004575446244,0.009364989729082507
1.0,Boussinesq,F,4.82,0.012730895133428738,-0.011006770379227482,0.009290512075766033
1.0,Boussinesq,F,4.83,0.01262129195140559,-0.010914235512947124,0.009216537877399178
1.0,Boussinesq,F,4.84,0.012512610423169802,-0.010822439621679503,0.009142736258321627
1.0,Boussinesq,F,4.8500000000000005,0.012404843158971992,-0.010731380787780687,0.009069470572503513
1.0,Boussinesq,F,4.86,0.012297982807414183,-0.01064105021022943,0.008997066283839228
1.0,Boussinesq,F,4.87,0.012192022154767407,-0.010551439462103906,0.008925160516482178
1.0,Boussinesq,F,4.88,0.01208695401817211,-0.010462546999899791,0.008853423938593008
1.0,Boussinesq,F,4.89,0.011982771214769415,-0.010374370983332049,0.008782209422280807
1.0,Boussinesq,F,4.9,0.011879466598505462,-0.010286902811454168,0.008711840568298213
1.0,Boussinesq,F,4.91,0.011777033158540328,-0.01020013417196608,0.008641964910039102
1.0,Boussinesq,F,4.92,0.011675463915066143,-0.01011406351325339,0.008572255042616161
1.0,Boussinesq,F,4.93,0.011574751888275265,-0.010028689071113761,0.008503053279368178
1.0,Boussinesq,F,4.94,0.011474890133643863,-0.009944002447666023,0.008434681010649425
1.0,Boussinesq,F,4.95,0.011375871839321941,-0.009859995450900771,0.00836679625843012
1.0,Boussinesq,F,4.96,0.01127769022462585,-0.009776666522497424,0.008299073901818665
1.0,Boussinesq,F,4.97,0.011180338508871995,-0.009694013972864401,0.008231845656958281
1.0,Boussinesq,F,4.98,0.011083809945168558,-0.009612029609358252,0.008165430380463301
1.0,Boussinesq,F,4.99,0.010988097916684827,-0.009530705365255132,0.008099496623659386
1.0,Boussinesq,F,5.0,0.01089319583786346,-0.00945003967688507,0.008033721881301081
1.0,Boussinesq,F,5.01,0.01079909712314713,-0.009370030927629114,0.007968427268800538
1.0,Boussinesq,F,5.0200000000000005,0.010705795219310872,-0.009290671131509054,0.007903928808683403
1.0,Boussinesq,F,5.03,0.010613283700516944,-0.009211952351455444,0.007839905587531282
1.0,Boussinesq,F,5.04,0.010521556172281768,-0.009133873019758432,0.007776038023182996
1.0,Boussinesq,F,5.05,0.01043060624012178,-0.009056431590991787,0.007712636658107952
1.0,Boussinesq,F,5.0600000000000005,0.01034042754046193,-0.008979620286596268,0.00765001440245483
1.0,Boussinesq,F,5.07,0.010251013834389852,-0.008903431302942688,0.007587860852959094
1.0,Boussinesq,F,5.08,0.010162358914403079,-0.00882786306953709,0.007525859633969623
1.0,Boussinesq,F,5.09,0.010074456572999114,-0.008752914110263299,0.007464310770968541
1.0,Boussinesq,F,5.1000000000000005,0.009987300632197807,-0.008678576854117714,0.007403523805879386
1.0,Boussinesq,F,5.11,0.009900885035916757,-0.008604843634145709,0.007343198791801175
1.0,Boussinesq,F,5.12,0.009815203759514897,-0.008531712878281694,0.0072830228194710744
1.0,Boussinesq,F,5.13,0.009730250778351128,-0.008459183177756291,0.007223285479232733
1.0,Boussinesq,F,5.14,0.009646020095959775,-0.008387247168697043,0.007164292710642783
1.0,Boussinesq,F,5.15,0.009562505834977182,-0.00831589732354343,0.00710575494320953
1.0,Boussinesq,F,5.16,0.009479702149488903,-0.00824513206983285,0.007047362971390914
1.0,Boussinesq,F,5.17,0.00939760319358053,-0.008174950064115616,0.006989396055554042
1.0,Boussinesq,F,5.18,0.009316203148206595,-0.008105344148721771,0.00693215631958044
1.0,Boussinesq,F,5.19,0.009235496310606089,-0.008036306937724003,0.0068753644661328495
