Tw,z,F_i,G_i,minus_G_i,H_i,T_i,F_c,G_c,H_c,T_c,rho_c,dF_c_minus_i,dG_c_minus_i_raw,dG_c_minus_minus_Gi,dH_c_minus_i,dT_c_minus_i
1.8,14.73,1.7379939545823358e-07,0.999999999876933,-0.999999999876933,-1.6035903509825744,1.0000000905698683,8.86502018414827e-06,-0.9999884763605583,-0.8847398532336348,1.0003231248195912,0.9996769795563314,8.691220788690037e-06,-1.9999884762374913,1.1523516374678522e-05,0.7188504977489396,0.00032303424972290884
1.8,14.74,1.717941896192774e-07,0.9999999998788912,-0.9999999998788912,-1.6035903544384695,1.000000089527803,8.786989210600782e-06,-0.9999885777945503,-0.8847382162573278,1.0003210744229267,0.9996790286327698,8.615195020981506e-06,-1.9999885776734416,1.1422084340906302e-05,0.7188521381811417,0.00032098489512377704
1.8,14.75,1.6981200137829814e-07,0.9999999998808182,-0.9999999998808182,-1.6035903578544917,1.0000000884976998,8.709633084654501e-06,-0.9999886783512681,-0.88473658905888,1.0003190368082542,0.9996810649437682,8.539821083276203e-06,-1.9999886782320864,1.1321529550079035e-05,0.7188537687956117,0.0003189483105543456
1.8,14.76,1.6785256441272863e-07,0.9999999998827146,-0.9999999998827146,-1.6035903612311018,1.0000000874794206,8.632969611188174e-06,-0.999988778007567,-0.8847349719238602,1.0003170123439955,0.999683088120982,8.465117046775446e-06,-1.9999887778902816,1.1221875147571225e-05,0.7188553893072416,0.00031692486457490787
1.8,14.77,1.6591562044432525e-07,0.9999999998845808,-0.9999999998845808,-1.6035903645687477,1.000000086472831,8.556968977893282e-06,-0.9999888768022018,-0.8847333644473528,1.0003150004960444,0.9996850986980219,8.391053357448957e-06,-1.9999888766867826,1.1123082378938776e-05,0.7188570001213949,0.00031491402321348616
1.8,14.780000000000001,1.640009128443078e-07,0.9999999998864173,-0.9999999998864173,-1.6035903678678745,1.000000085477797,8.481649038917238e-06,-0.9999889747119636,-0.8847317669183962,1.0003130016368706,0.9996870963024989,8.31764812607293e-06,-1.9999889745983808,1.1025174453727082e-05,0.7188586009494783,0.00031291615907358405
1.8,14.790000000000001,1.6210818498419912e-07,0.9999999998882245,-0.9999999998882245,-1.6035903711289272,1.0000000844941859,8.406980168658039e-06,-0.9999890717753646,-0.8847301789322475,1.0003110152330428,0.9996890814673571,8.24487198367384e-06,-1.999989071663589,1.0928112859964756e-05,0.7188601921966797,0.00031093073885690714
1.8,14.8,1.6023718251740487e-07,0.999999999890003,-0.999999999890003,-1.603590374352347,1.0000000835218648,8.332980219744318e-06,-0.9999891679691978,-0.8847286007785681,1.0003090416577312,0.9996910538195086,8.172743037226913e-06,-1.9999891678592008,1.0831920805198791e-05,0.7188617735737789,0.00030895813586639953
1.8,14.81,1.583876587894671e-07,0.9999999998917534,-0.9999999998917534,-1.6035903775385612,1.0000000825607056,8.259619786425167e-06,-0.9999892633316898,-0.8847270320516313,1.0003070803769551,0.9996930138924545,8.101232127635699e-06,-1.9999892632234433,1.0736560063562273e-05,0.7188633454869299,0.0003069978162495435
1.8,14.82,1.5655936876181853e-07,0.9999999998934758,-0.9999999998934758,-1.6035903806879943,1.0000000816105807,8.186916710228176e-06,-0.9999893578396477,-0.8847254730414972,1.000305131764308,0.999694961312685,8.030357341466358e-06,-1.9999893577331234,1.0642053828058273e-05,0.7188649076464971,0.00030505015372717104
1.8,14.83,1.5475206739606383e-07,0.9999999998951707,-0.9999999998951707,-1.6035903838010723,1.000000080671363,8.114841784814098e-06,-0.9999894515310387,-0.8847239233421657,1.0003031952860106,0.9996968966135074,7.960089717418033e-06,-1.9999894514262095,1.0548364132056953e-05,0.7188664604589067,0.00030311461464771483
1.8,14.84,1.5296551178391583e-07,0.9999999998968389,-0.9999999998968389,-1.6035903868782158,1.000000079742926,8.043412869860495e-06,-0.9999895443826469,-0.8847223832462312,1.0003012713185682,0.9996988194185028,7.890447358076578e-06,-1.9999895442794857,1.0455514191987092e-05,0.7188680036319846,0.0003011915756421235
1.8,14.85,1.5119946637113617e-07,0.9999999998984803,-0.9999999998984803,-1.6035903899198327,1.000000078825147,7.972600936571162e-06,-0.9999896364322084,-0.8847208523495848,1.0002993593307956,0.999700730258394,7.821401470200026e-06,-1.9999896363306888,1.0363466271923194e-05,0.718869537570248,0.0002992805056485359
1.8,14.86,1.4945369718617342e-07,0.9999999999000957,-0.9999999999000957,-1.6035903929263293,1.0000000779179046,7.902423851713e-06,-0.9999897276564979,-0.8847193309455639,1.0002974597000558,0.9997026287559053,7.752970154526826e-06,-1.9999897275565934,1.0272243597841957e-05,0.7188710619807654,0.00029738178215121813
1.8,14.870000000000001,1.4772797025756248e-07,0.9999999999016854,-0.9999999999016854,-1.603590395898111,1.0000000770210768,7.83285279910137e-06,-0.999989818092975,-0.8847178186294954,1.000295571895071,0.9997045154418598,7.685124828843807e-06,-1.9999898179946605,1.018180871037444e-05,0.7188725772686156,0.0002954948739941621
1.8,14.88,1.4602205360183066e-07,0.9999999999032498,-0.9999999999032498,-1.6035903988355802,1.000000076134543,7.763905606319183e-06,-0.9999899077184657,-0.8847163156947895,1.0002936962931854,0.9997063899390011,7.617883552717352e-06,-1.9999899076217156,1.0092184784094016e-05,0.7188740831407907,0.000293620158642538
1.8,14.89,1.4433572226504246e-07,0.9999999999047895,-0.9999999999047895,-1.6035904017391267,1.0000000752581861,7.695553698385885e-06,-0.999989996570116,-0.8847148217363523,1.0002918323632648,0.9997082527780164,7.551217976120842e-06,-1.9999899964749055,1.0003334673491793e-05,0.7188755800027744,0.0002917571050786716
1.8,14.9,1.4266875284306658e-07,0.9999999999063044,-0.9999999999063044,-1.603590404609138,1.0000000743918904,7.627814857629681e-06,-0.9999900846248104,-0.8847133370484683,1.0002899804835252,0.9997101035807786,7.485146104786614e-06,-1.999990084531115,9.915281493966255e-06,0.7188770675606697,0.0002899060916348173
1.8,14.91,1.4102092193180695e-07,0.9999999999077953,-0.9999999999077953,-1.6035904074460015,1.000000073535539,7.56066072903881e-06,-0.9999901719194091,-0.8847118612283731,1.0002881401260304,0.9997119428747859,7.419639807107003e-06,-1.9999901718272044,9.827988386224007e-06,0.7188785462176284,0.00028806659049140926
1.8,14.92,1.3939200798207367e-07,0.9999999999092626,-0.9999999999092626,-1.603590410250101,1.0000000726890172,7.4941090777923965e-06,-0.9999902584308186,-0.8847103945720236,1.0002863116708427,0.9997137702800667,7.354717069810323e-06,-1.9999902583400813,9.741478444014184e-06,0.7188800156780775,0.0002862389818254485
1.8,14.93,1.3778179616279315e-07,0.9999999999107063,-0.9999999999107063,-1.6035904130218093,1.0000000718522135,7.428131748604964e-06,-0.9999903441956399,-0.8847089366766908,1.0002844945905782,0.9997155863235742,7.290349952442171e-06,-1.9999903441063462,9.65571506639229e-06,0.7188814763451185,0.0002844227383647091
1.8,14.94,1.3619007316019728e-07,0.9999999999121273,-0.9999999999121273,-1.6035904157614964,1.0000000710250163,7.362746478829057e-06,-0.9999904291908156,-0.8847074878380323,1.0002826892648902,0.999717390625746,7.22655640566886e-06,-1.999990429102943,9.570721311691344e-06,0.7188829279234641,0.00028261823987385526
1.8,14.950000000000001,1.3461662566052684e-07,0.9999999999135255,-0.9999999999135255,-1.6035904184695313,1.000000070207315,7.297925345538909e-06,-0.9999905134526442,-0.8847060476532397,1.0002808951668996,0.9997191837130383,7.163308719878382e-06,-1.9999905133661697,9.486460881280578e-06,0.7188843708162916,0.0002808249595844803
1.8,14.96,1.3306124208037962e-07,0.9999999999149016,-0.9999999999149016,-1.6035904211462817,1.0000000693989997,7.233686016133671e-06,-0.9999905969581597,-0.8847046164177104,1.0002791126757862,0.9997209652063617,7.100624774053292e-06,-1.9999905968730614,9.402956741899615e-06,0.7188858047285713,0.00027904327678651697
1.8,14.97,1.3152371725565197e-07,0.9999999999162557,-0.9999999999162557,-1.6035904237921028,1.0000000685999635,7.1700008245818434e-06,-0.9999906797433267,-0.8847031937301787,1.0002773412670745,0.9997227356297773,7.038477107326191e-06,-1.9999906796595823,9.320172928983794e-06,0.7188872300619241,0.00027727266711097265
1.8,14.98,1.3000384750740392e-07,0.9999999999175884,-0.9999999999175884,-1.603590426407348,1.0000000678101002,7.106887365271483e-06,-0.9999907617852734,-0.8847017798881532,1.0002755813221436,0.9997244946019983,6.976883517764079e-06,-1.9999907617028616,9.238132315014802e-06,0.7188886465191947,0.00027551351204335717
1.8,14.99,1.2850142915669574e-07,0.9999999999188998,-0.9999999999188998,-1.6035904289923704,1.0000000670293046,7.044318207329394e-06,-0.999990843119659,-0.884700374491637,1.0002738323185547,0.9997262426450565,6.915816778172699e-06,-1.999990843038559,9.15679924073931e-06,0.7188900545007334,0.00027376528925016075
1.8,15.0,1.270162601383917e-07,0.9999999999201904,-0.9999999999201904,-1.60359043154752,1.000000066257471,6.982310899002303e-06,-0.999990923723672,-0.8846989778376139,1.0002720946369759,0.9997279793783764,6.855294638863911e-06,-1.9999909236438624,9.076196518353896e-06,0.7188914537099061,0.0002720283795047962
1.8,15.01,1.2554814451998146e-07,0.9999999999214604,-0.9999999999214604,-1.6035904340731368,1.0000000654944976,6.920838225931748e-06,-0.99999100363269,-0.8846975895263406,1.0002703677558105,0.9997297053231547,6.795290081411766e-06,-1.9999910035541504,8.996288770379834e-06,0.7188928445467963,0.0002703022613128603
1.8,15.02,1.2409688782237062e-07,0.9999999999227102,-0.9999999999227102,-1.6035904365695581,1.0000000647402836,6.85991767989212e-06,-0.9999910828239749,-0.8846962098540971,1.0002686520547857,0.9997314200997565,6.73582079206975e-06,-1.9999910827466851,8.917098735294893e-06,0.718894226715461,0.00026858731450207785
1.8,15.030000000000001,1.2266229556646443e-07,0.9999999999239401,-0.9999999999239401,-1.603590439037121,1.0000000639947275,6.79952229339423e-06,-0.9999911613325829,-0.884694838421842,1.0002669470137302,0.9997331242279602,6.6768599978277655e-06,-1.9999911612565229,8.838591357140935e-06,0.7188956006152789,0.00026688301900268385
1.8,15.040000000000001,1.212441747779662e-07,0.9999999999251505,-0.9999999999251505,-1.6035904414761597,1.000000063257729,6.739669463422046e-06,-0.9999912391358997,-0.8846934755271502,1.000265253013593,0.9997348173269103,6.61842528864408e-06,-1.9999912390610501,8.760789250827905e-06,0.7188969659490095,0.0002651897558638705
1.8,15.05,1.1984233834021013e-07,0.9999999999263416,-0.9999999999263416,-1.603590443886999,1.0000000625291912,6.680332490277926e-06,-0.9999913162686332,-0.8846921207735516,1.0002635695377966,0.9997364999127996,6.560490151937716e-06,-1.9999913161949747,8.683657708341563e-06,0.7188983231134474,0.00026350700860544585
1.8,15.06,1.1845660055859262e-07,0.9999999999275139,-0.9999999999275139,-1.6035904462699606,1.0000000618090175,6.621528675667773e-06,-0.9999913927082928,-0.884690774458463,1.0002618969668673,0.9997381716051952,6.50307207510918e-06,-1.9999913926358066,8.607219221024032e-06,0.7188996718114976,0.00026183515784983236
1.8,15.07,1.1708677573850787e-07,0.9999999999286675,-0.9999999999286675,-1.6035904486253667,1.0000000610971105,6.5632315656994546e-06,-0.999991468489267,-0.8846894361858707,1.0002602347853728,0.9997398329191516,6.446144789960947e-06,-1.9999914684179345,8.531439400494278e-06,0.718901012439496,0.0002601736882623662
1.8,15.08,1.15732679588229e-07,0.9999999999298026,-0.9999999999298026,-1.6035904509535364,1.0000000603933752,6.505458392374221e-06,-0.9999915435891557,-0.8846881062522619,1.0002585833726099,0.9997414834754649,6.3897257127859925e-06,-1.9999915435189584,8.456340646945115e-06,0.7189023447012745,0.0002585229792346766
1.8,15.09,1.1439413340989856e-07,0.9999999999309197,-0.9999999999309197,-1.6035904532547798,1.0000000596977185,6.448182930518547e-06,-0.9999916180420501,-0.8846867842622745,1.0002569422144694,0.9997431237878734,6.333788797108648e-06,-1.9999916179729698,8.381888869646303e-06,0.7189036689925052,0.00025688251675082263
1.8,15.1,1.1307095989679259e-07,0.999999999932019,-0.999999999932019,-1.6035904555294043,1.0000000590100484,6.3914223324168084e-06,-0.9999916918256536,-0.8846854705121402,1.0002553116897541,0.9997447534776668,6.278351372520016e-06,-1.9999916917576726,8.308106365428891e-06,0.7189049850172641,0.00025525267970571974
1.8,15.11,1.1176298174217833e-07,0.999999999933101,-0.999999999933101,-1.6035904577777174,1.0000000583302722,6.335150629835075e-06,-0.9999917649737238,-0.8846841646094176,1.0002536912883164,0.9997463730546301,6.223387648092896e-06,-1.9999917649068246,8.234959377184659e-06,0.7189062931682998,0.00025363295804425867
1.8,15.120000000000001,1.104700229469452e-07,0.9999999999341656,-0.9999999999341656,-1.6035904600000235,1.0000000576582988,6.279384860520865e-06,-0.9999918374641125,-0.8846828668510817,1.0002520813895064,0.9997479821395061,6.16891483757392e-06,-1.999991837398278,8.16247005308579e-06,0.7189075931489418,0.0002520237312075846
1.8,15.13,1.0919191285292926e-07,0.9999999999352133,-0.9999999999352133,-1.6035904621966195,1.0000000569940395,6.224099330891017e-06,-0.9999919093302202,-0.8846815768455304,1.000250481484828,0.9997495812404347,6.114907418038088e-06,-1.9999919092654335,8.090604993071793e-06,0.7189088853510891,0.0002504244907886033
1.8,15.14,1.0792848216256632e-07,0.9999999999362443,-0.9999999999362443,-1.603590464367798,1.0000000563374059,6.16931096584604e-06,-0.9999919805500461,-0.8846802948886836,1.0002488919521497,0.9997511699796398,6.061382483683474e-06,-1.9999919804862905,8.019386198210299e-06,0.7189101694791145,0.0002488356147438697
1.8,15.15,1.0667956157827664e-07,0.9999999999372591,-0.9999999999372591,-1.603590466513853,1.0000000556883102,6.114994324429413e-06,-0.9999920511566617,-0.884679020589743,1.0002473122845315,0.9997527488637119,6.0083147628511365e-06,-1.9999920510939209,7.948780597399896e-06,0.7189114459241099,0.00024725659622126805
1.8,15.16,1.054449830210547e-07,0.9999999999382575,-0.9999999999382575,-1.603590468635076,1.000000055046665,6.061166242935988e-06,-0.9999921211281811,-0.8846777542434714,1.0002457428583065,0.9997543175164093,5.955721259914933e-06,-1.9999921210664386,7.878810076356046e-06,0.7189127143916045,0.0002456878116414707
1.8,15.17,1.0422458351037192e-07,0.9999999999392402,-0.9999999999392402,-1.6035904707317492,1.000000054412386,6.007801517451653e-06,-0.9999921904973682,-0.884676495461299,1.0002441831696618,0.9997558764412026,5.903576933941281e-06,-1.9999921904366085,7.809441871953204e-06,0.7189139752704502,0.00024412875727586325
1.8,15.18,1.0301820139619053e-07,0.999999999940207,-0.999999999940207,-1.603590472804153,1.0000000537853881,5.95491688595175e-06,-0.9999922592424648,-0.8846752445389863,1.000242633595807,0.9997574252609742,5.851898684555559e-06,-1.999992259182672,7.740697742231184e-06,0.7189152282651667,0.00024257981041886367
1.8,15.19,1.0182567502845415e-07,0.9999999999411586,-0.9999999999411586,-1.6035904748525676,1.0000000531655882,5.902487407787031e-06,-0.9999923273958926,-0.8846740010899504,1.0002410936358497,0.9997589644762811,5.800661732758577e-06,-1.9999923273370512,7.672545266013131e-06,0.7189164737626171,0.0002410404702615221
1.8,15.200000000000001,1.0064684389248935e-07,0.9999999999420951,-0.9999999999420951,-1.603590476877271,1.0000000525529025,5.850529691005449e-06,-0.9999923949360621,-0.8846727654087828,1.000239563665345,0.9997604937116593,5.74988284711296e-06,-1.999992394878157,7.605006033029049e-06,0.7189177114684883,0.0002395111124424698
1.8,15.21,9.948155233971665e-08,0.9999999999430168,-0.9999999999430168,-1.6035904788785336,1.0000000519472505,5.799019073084214e-06,-0.9999924618950332,-0.8846715371098357,1.00023804318517,0.9997620134659025,5.699537520744497e-06,-1.99999246183805,7.538047983590701e-06,0.7189189417686979,0.0002379912379195659
1.8,15.22,9.83296460223055e-08,0.9999999999439236,-0.9999999999439236,-1.6035904808566224,1.0000000513485514,5.747972035664183e-06,-0.9999925282513812,-0.8846703164863549,1.0002365325690352,0.9997635233653906,5.649642389641878e-06,-1.9999925281953048,7.471692542448949e-06,0.7189201643702675,0.00023648122048380849
1.8,15.23,9.719097059241112e-08,0.9999999999448161,-0.9999999999448161,-1.6035904828118055,1.0000000507567248,5.697364172464844e-06,-0.9999925940368329,-0.8846691031540759,1.0002350313200379,0.9997650239067035,5.600173201872433e-06,-1.999992593981649,7.405907983204507e-06,0.7189213796577296,0.0002349805633130586
1.8,15.24,9.606537275982517e-08,0.9999999999456943,-0.9999999999456943,-1.6035904847443483,1.000000050171692,5.64721186161383e-06,-0.999992659230098,-0.8846678974065015,1.0002335398119135,0.9997665147161957,5.551146488854005e-06,-1.9999926591757924,7.3407155963822746e-06,0.7189225873378468,0.0002334896402216291
1.8,15.25,9.495270387776574e-08,0.9999999999465587,-0.9999999999465587,-1.6035904866545083,1.0000000495933745,5.5974909389283e-06,-0.9999927238625881,-0.8846666988625165,1.0002320575519408,0.9997679962862731,5.502538235050534e-06,-1.9999927238091468,7.27608397066426e-06,0.7189237877919918,0.00023200795856626044
1.8,15.26,9.385281657087216e-08,0.9999999999474093,-0.9999999999474093,-1.603590488542542,1.0000000490216967,5.548217669592366e-06,-0.9999927879131604,-0.8846655078147495,1.0002305849125774,0.9997694682445672,5.454364853021494e-06,-1.9999927878605697,7.2120342489157e-06,0.7189249807277925,0.00023053589088073423
1.8,15.27,9.276556346378324e-08,0.9999999999482463,-0.9999999999482463,-1.6035904904087035,1.0000000484565812,5.499368155870704e-06,-0.9999928514128797,-0.8846643238832163,1.000229121403063,0.999770931081529,5.406602592406921e-06,-1.999992851361126,7.148535366541253e-06,0.7189261665254872,0.00022907294648177867
1.8,15.280000000000001,9.169079816616685e-08,0.99999999994907,-0.99999999994907,-1.6035904922532473,1.0000000478979525,5.4509585213451725e-06,-0.9999929143407877,-0.8846631473590769,1.0002276673938326,0.9997723844268117,5.359267723179006e-06,-1.9999929142898578,7.085608282220157e-06,0.7189273448941704,0.00022761949588012698
1.8,15.290000000000001,9.062837871781973e-08,0.9999999999498806,-0.9999999999498806,-1.6035904940764194,1.0000000473457364,5.402965147065611e-06,-0.9999929767275868,-0.8846619778635669,1.0002262223962188,0.9997738287687791,5.312336768347791e-06,-1.9999929766774676,7.0232222938448885e-06,0.7189285162128525,0.00022617505048239117
1.8,15.3,8.957816440099053e-08,0.9999999999506783,-0.9999999999506783,-1.6035904958784641,1.0000000467998602,5.35540402005594e-06,-0.9999930385524953,-0.8846608156869016,1.0002247867792387,0.9997752637385018,5.2658258556549495e-06,-1.9999930385031737,6.961398183014111e-06,0.7189296801915626,0.00022473997937844103
1.8,15.31,8.85400144979534e-08,0.9999999999514635,-0.9999999999514635,-1.6035904976596247,1.0000000462602503,5.30825177855491e-06,-0.999993099845882,-0.8846596604535985,1.0002233600585944,0.9997766898199806,5.219711764056956e-06,-1.9999930997973454,6.900105581464366e-06,0.7189308372060262,0.0002233137983440603
1.8,15.32,8.751378920818631e-08,0.999999999952236,-0.999999999952236,-1.6035904994201438,1.0000000457268343,5.261524294576171e-06,-0.9999931605871147,-0.884658512453825,1.0002219426029548,0.9997781066446341,5.174010505367984e-06,-1.9999931605393506,6.839365121247276e-06,0.7189319869663188,0.00022189687612050868
1.8,15.33,8.6499352957016e-08,0.9999999999529962,-0.9999999999529962,-1.6035905011602565,1.0000000451995417,5.215198450772908e-06,-0.9999932208062446,-0.884657371313635,1.0002205339303842,0.9997795146941069,5.128699097815892e-06,-1.9999932207592408,6.779146751512144e-06,0.7189331298466215,0.0002204887308425718
1.8,15.34,8.549657138364876e-08,0.9999999999537443,-0.9999999999537443,-1.6035905028801958,1.0000000446783022,5.169289994991371e-06,-0.9999932804828006,-0.884656237321555,1.000219134407379,0.9997809136019891,5.083793423607722e-06,-1.999993280436545,6.719470943772343e-06,0.7189342655586408,0.00021908972907680457
1.8,15.35,8.45053101273556e-08,0.9999999999544806,-0.9999999999544806,-1.6035905045801944,1.0000000441630466,5.123776076894494e-06,-0.9999933396464865,-0.8846551101050074,1.000217743554234,0.9997823038476998,5.0392707667671385e-06,-1.9999933396009673,6.660307994121872e-06,0.718935394475187,0.00021769939118754245
1.8,15.36,8.352543568127067e-08,0.999999999955205,-0.999999999955205,-1.6035905062604838,1.0000000436537055,5.078672294209536e-06,-0.9999933982770267,-0.8846539899508961,1.000216361735227,0.9997836850670472,4.995146858528266e-06,-1.9999933982322318,6.6016781783417855e-06,0.7189365163095878,0.0002163180815215604
1.8,15.370000000000001,8.255681856878141e-08,0.9999999999559182,-0.9999999999559182,-1.6035905079212887,1.0000000431502112,5.033956073715582e-06,-0.9999934564037649,-0.8846528764891395,1.0002149884741853,0.9997850577359241,4.9513992551468e-06,-1.999993456359683,6.543552153237542e-06,0.7189376314321492,0.00021494532397414723
1.8,15.38,8.159933049896754e-08,0.9999999999566199,-0.9999999999566199,-1.6035905095628311,1.000000042652497,4.989642869319287e-06,-0.9999935140066125,-0.8846517700069177,1.0002136241353294,0.999786421490195,4.90804353882032e-06,-1.9999935139632323,6.4859500074065934e-06,0.7189387395559134,0.0002135814828323479
1.8,15.39,8.065284318102692e-08,0.9999999999573104,-0.9999999999573104,-1.6035905111853335,1.0000000421604966,4.945710363729468e-06,-0.9999935711145803,-0.8846506701366232,1.0002122682459396,0.9997877768023063,4.8650575205484406e-06,-1.9999935710718906,6.428842730055173e-06,0.7189398410487102,0.00021222608544291255
1.8,15.4,7.971722911888602e-08,0.9999999999579898,-0.9999999999579898,-1.603590512789017,1.0000000416741437,4.9021738872483315e-06,-0.9999936277077403,-0.8846495771637269,1.0002109211679882,0.9997891233103695,4.822456658129445e-06,-1.99999362766573,6.372250249575551e-06,0.7189409356252902,0.00021087949384446247
1.8,15.41,7.879236465949055e-08,0.9999999999586586,-0.9999999999586586,-1.603590514374096,1.0000000411933736,4.859011367036372e-06,-0.9999936838147854,-0.884648490722149,1.000209582431108,0.9997904614844836,4.780219002376882e-06,-1.999993683773444,6.316143873252855e-06,0.718942023651947,0.000209541237734312
1.8,15.42,7.787812730766414e-08,0.9999999999593167,-0.9999999999593167,-1.6035905159407828,1.0000000407181229,4.816238000900695e-06,-0.9999937394159598,-0.8846474110955261,1.0002082523948586,0.9997917909651716,4.738359873593031e-06,-1.9999937393752765,6.260543356839676e-06,0.7189431048452567,0.0002082116767356812
1.8,15.43,7.697439456841838e-08,0.9999999999599642,-0.9999999999599642,-1.6035905174892895,1.000000040248328,4.773831981404771e-06,-0.999993794539612,-0.8846463379195679,1.0002069305915755,0.9997931122198352,4.696857586836352e-06,-1.9999937944995763,6.20542035223437e-06,0.7189441795697216,0.0002068903432475011
1.8,15.44,7.608104468628815e-08,0.9999999999606015,-0.9999999999606015,-1.6035905190198274,1.0000000397839255,4.731808350393263e-06,-0.9999938491661885,-0.8846452714775573,1.0002056173800193,0.9997944248897962,4.655727305706975e-06,-1.9999938491267901,6.150794413017913e-06,0.7189452475422701,0.0002055775960938533
1.8,15.450000000000001,7.519795956963502e-08,0.9999999999612288,-0.9999999999612288,-1.6035905205326013,1.0000000393248543,4.690145573971047e-06,-0.9999939033236823,-0.8846442114085392,1.0002043122969966,0.9997957294379911,4.614947614401412e-06,-1.9999939032849112,6.096637546471051e-06,0.7189463091240621,0.00020427297214231643
1.8,15.46,7.43250222572705e-08,0.999999999961846,-0.999999999961846,-1.6035905220278137,1.0000000388710533,4.6488585453351705e-06,-0.999993956992733,-0.8846431579945233,1.000203015699448,0.9997970255075607,4.5745335230779e-06,-1.999993956954579,6.042969112995955e-06,0.7189473640332904,0.00020297682839465203
1.8,15.47,7.346211578827858e-08,0.9999999999624533,-0.9999999999624533,-1.6035905235056673,1.0000000384224619,4.607925983454257e-06,-0.9999940102010046,-0.8846421108761611,1.0002017271266441,0.9997983135589821,4.534463867665979e-06,-1.999994010163458,5.989761448610409e-06,0.7189484126295063,0.00020168870418224571
1.8,15.48,7.260912388974634e-08,0.9999999999630509,-0.9999999999630509,-1.6035905249663642,1.0000000379790193,4.567362651788586e-06,-0.9999940629293061,-0.8846410703335376,1.000200446933017,0.9997995932379038,4.494753527898839e-06,-1.9999940628923571,5.9370337447406385e-06,0.7189494546328267,0.00020040895399775494
1.8,15.49,7.176593378113363e-08,0.9999999999636392,-0.9999999999636392,-1.6035905264100991,1.0000000375406672,4.527147511912652e-06,-0.9999941152049859,-0.8846400360090209,1.0001991746603998,0.9998008650022457,4.455381578131518e-06,-1.9999941151686251,5.884758653262878e-06,0.7189504904010783,0.00019913711973251758
1.8,15.5,7.093243378529617e-08,0.9999999999642181,-0.9999999999642181,-1.6035905278370661,1.0000000371073479,4.487295188921405e-06,-0.9999941670090324,-0.8846390081812276,1.00019791066121,0.9998021284996694,4.416362755136109e-06,-1.9999941669732504,5.832955185636202e-06,0.7189515196558385,0.0001978735538621379
1.8,15.51,7.010851222546382e-08,0.9999999999647877,-0.9999999999647877,-1.603590529247459,1.0000000366790025,4.4477849064063896e-06,-0.9999942183684536,-0.8846379864959354,1.000196654481806,0.9998033841835755,4.3776763941809256e-06,-1.9999942183332413,5.781596334131223e-06,0.7189525427515236,0.00019661780280344487
1.8,15.52,6.929405806479586e-08,0.9999999999653483,-0.9999999999653483,-1.6035905306414695,1.0000000362555743,4.408631129908707e-06,-0.9999942692644457,-0.8846369712312835,1.0001954064736576,0.9998046317025725,4.339337071843911e-06,-1.999994269229794,5.730700902595309e-06,0.718953559410186,0.00019537021808324617
1.8,15.530000000000001,6.848896359481e-08,0.9999999999658999,-0.9999999999658999,-1.603590532019285,1.0000000358370065,4.369813351443537e-06,-0.999994319723667,-0.88463596203491,1.0001941661859142,0.9998058715072748,4.3013243878487264e-06,-1.9999943196895669,5.680242232908306e-06,0.7189545699843749,0.0001941303489076951
1.8,15.540000000000001,6.76931221837454e-08,0.9999999999664428,-0.9999999999664428,-1.6035905333810903,1.000000035423244,4.331345885121151e-06,-0.9999943697275111,-0.8846349591830089,1.0001929339674585,0.999807103248877,4.263652762937405e-06,-1.999994369693954,5.630238931741971e-06,0.7189555741980813,0.0001928985442145592
1.8,15.55,6.690642720033173e-08,0.9999999999669771,-0.9999999999669771,-1.6035905347270696,1.0000000350142313,4.293208471290951e-06,-0.9999944193023137,-0.8846339623249841,1.0001917093700716,0.9998083273753665,4.22630204409062e-06,-1.999994419269291,5.5806646633849155e-06,0.7189565724020854,0.0001916743558403322
1.8,15.56,6.612877260835798e-08,0.9999999999675029,-0.9999999999675029,-1.603590536057407,1.0000000346099134,4.255415290272652e-06,-0.9999944684296417,-0.8846329717350105,1.0001904927400116,0.9998095435405612,4.189286517664293e-06,-1.9999944683971447,5.531537861203084e-06,0.7189575643223964,0.00019045813009821444
1.8,15.57,6.536005554309896e-08,0.9999999999680202,-0.9999999999680202,-1.6035905373722814,1.000000034210237,4.2179463216347314e-06,-0.99999451713552,-0.8846319870652275,1.0001892836327642,0.999810752188749,4.152586266091633e-06,-1.9999945171035403,5.482832500236512e-06,0.7189585503070539,0.00018924942252707133
1.8,15.58,6.460017419028837e-08,0.9999999999685294,-0.9999999999685294,-1.6035905386718687,1.0000000338151491,4.180815603537617e-06,-0.9999945654017004,-0.88463100858952,1.000188082393896,0.9998119529744387,4.116215429347328e-06,-1.9999945653702298,5.43456682899901e-06,0.7189595300823487,0.00018804857874687997
1.8,15.59,6.384902673628348e-08,0.9999999999690304,-0.9999999999690304,-1.6035905399563453,1.0000000334245966,4.144003372737174e-06,-0.9999946132538736,-0.8846300359627431,1.0001868885826222,0.9998131463381938,4.080154346000891e-06,-1.999994613222904,5.3867151568187666e-06,0.7189605039936021,0.00018685515802552288
1.8,15.6,6.310651192065727e-08,0.9999999999695235,-0.9999999999695235,-1.603590541225887,1.0000000330385268,4.107523506135303e-06,-0.9999946606740009,-0.8846290694568533,1.0001857025419154,0.9998143319371158,4.044416994214646e-06,-1.9999946606435244,5.339295522599485e-06,0.7189614717690338,0.000185669503388608
