z,F_chapman,G_chapman,H_chapman,T_chapman,F_sutherland,G_sutherland,H_sutherland,T_sutherland,dF_suth_minus_chap,dG_suth_minus_chap,dH_suth_minus_chap,dT_suth_minus_chap
14.89,4.449642361460258e-06,-0.9999942159539478,-0.8845733063332549,1.0001235300152993,5.924907950626731e-06,-0.9999922743703518,-0.8360405193779832,1.0001526819686706,1.475265589166473e-06,1.9415835960101546e-06,0.048532786955271745,2.915195337127585e-05
14.9,4.4104712536703454e-06,-0.999994266872469,-0.8845727015211801,1.0001227460393631,5.878945367030671e-06,-0.9999923343025796,-0.8360398548152636,1.0001517793296804,1.4684741133603253e-06,1.9325698893402077e-06,0.04853284670591651,2.9033290317226346e-05
14.91,4.371632672128672e-06,-0.9999943173587327,-0.8845721002002344,1.0001219668610037,5.832982783434611e-06,-0.9999923942348073,-0.8360391902525438,1.0001508766906901,1.461350111305939e-06,1.9231239253292287e-06,0.04853290994769055,2.890982968639655e-05
14.92,4.333148220059464e-06,-0.9999943673846567,-0.8845715026085168,1.0001211928046683,5.78702019983855e-06,-0.9999924541670351,-0.8360385256898242,1.0001499740517,1.4538719797790855e-06,1.913217621662966e-06,0.04853297691869263,2.8781247031650636e-05
14.93,4.294990493252898e-06,-0.9999944169858646,-0.8845709084675487,1.0001204234854153,5.74105761624249e-06,-0.9999925140992629,-0.8360378611271044,1.0001490714127097,1.4460671229895915e-06,1.9028866016235213e-06,0.04853304734044428,2.8647927294400688e-05
14.94,4.257180664105199e-06,-0.9999944661348337,-0.8845703180115699,1.0001196592222266,5.69509503264643e-06,-0.9999925740314907,-0.8360371965643848,1.0001481687737195,1.437914368541231e-06,1.892103343004159e-06,0.048533121447185135,2.8509551492916785e-05
14.950000000000001,4.219691860831211e-06,-0.9999945148664954,-0.8845697309662343,1.0001188996361947,5.649132449050362e-06,-0.9999926339637184,-0.8360365320016652,1.0001472661347293,1.4294405882191508e-06,1.8809027769739473e-06,0.04853319896456909,2.8366498534548867e-05
14.96,4.182544824946022e-06,-0.9999945631538875,-0.8845691475631108,1.00011814504218,5.603169865454301e-06,-0.9999926938959461,-0.8360358674389454,1.000146363495739,1.4206250405082797e-06,1.869257941322644e-06,0.04853328012416536,2.821845355893693e-05
14.97,4.145713225601402e-06,-0.9999946110312382,-0.8845685675319472,1.0001173950672884,5.557207281858241e-06,-0.999992753828174,-0.8360352028762258,1.0001454608567488,1.4114940562568394e-06,1.8572030642260984e-06,0.048533364655721445,2.806578946046301e-05
14.98,4.109217365078585e-06,-0.9999946584721562,-0.8845679911007132,1.0001166500211862,5.511244698262181e-06,-0.9999928137604017,-0.8360345383135062,1.0001445582177586,1.4020273331835963e-06,1.8447117544617697e-06,0.048533452787207,2.790819657239041e-05
14.99,4.073031446706734e-06,-0.9999947055101751,-0.8845674180025629,1.000115909536197,5.465282114666121e-06,-0.9999928736926295,-0.8360338737507864,1.0001436555787684,1.3922506679593869e-06,1.831817545649983e-06,0.04853354425177647,2.7746042571497043e-05
15.0,4.037175353971236e-06,-0.9999947521194483,-0.8845668484618121,1.0001151739167855,5.419319531070061e-06,-0.9999929336248572,-0.8360332091880668,1.0001427529397784,1.3821441770988254e-06,1.8184945911325912e-06,0.04853363927374532,2.757902299288517e-05
15.01,4.001623794552993e-06,-0.9999947983328537,-0.8845662822151397,1.00011444280055,5.373356947474001e-06,-0.999992993557085,-0.8360325446253472,1.0001418503007882,1.3717331529210085e-06,1.8047757686101562e-06,0.048533737589792514,2.740750023821903e-05
15.02,3.966396257962678e-06,-0.9999948441250566,-0.884565719483981,1.0001137164876914,5.327394363877941e-06,-0.9999930534893128,-0.8360318800626274,1.000140947661798,1.3609981059152635e-06,1.790635743792457e-06,0.048533839421353586,2.7231174106523426e-05
15.030000000000001,3.93146794105095e-06,-0.9999948895282992,-0.8845651600093893,1.0001129946220046,5.281431780281873e-06,-0.9999931134215405,-0.8360312154999078,1.0001400450228077,1.3499638392309228e-06,1.7761067586663515e-06,0.048533944509481564,2.705040080308585e-05
15.040000000000001,3.896857938477651e-06,-0.9999949345177601,-0.8845646040096508,1.0001122774991198,5.235469196685813e-06,-0.9999931733537684,-0.8360305509371881,1.0001391423838175,1.338611258208162e-06,1.7611639917536337e-06,0.04853405307246261,2.6864884697719305e-05
15.05,3.862541944516292e-06,-0.9999949791250349,-0.884564051229068,1.0001115647677792,5.189506613089753e-06,-0.9999932332859961,-0.8360298863744684,1.0001382397448273,1.3269646685734603e-06,1.745839038780339e-06,0.048534164854599604,2.667497704811339e-05
15.06,3.8285386513446725e-06,-0.9999950233258252,-0.8845635018824834,1.0001108567186892,5.143544029493693e-06,-0.9999932932182238,-0.8360292218117488,1.000137337105837,1.3150053781490201e-06,1.7301076014053507e-06,0.04853428007073468,2.6480387147920226e-05
15.07,3.794824243905431e-06,-0.9999950671510888,-0.8845629557174304,1.0001101530054997,5.097581445897633e-06,-0.9999933531504516,-0.8360285572490291,1.0001364344668469,1.3027572019922018e-06,1.7140006371985095e-06,0.04853439846840124,2.6281461347199553e-05
15.08,3.7614170313939433e-06,-0.9999951105770254,-0.8845624129455333,1.0001094539142996,5.051618862301573e-06,-0.9999934130826794,-0.8360278926863094,1.0001355318278566,1.2902018309076293e-06,1.6974943459757696e-06,0.04853452025922389,2.607791355702105e-05
15.09,3.72829366161669e-06,-0.9999951536339909,-0.8845618733184561,1.0001087591045927,5.005656278705513e-06,-0.9999934730149072,-0.8360272281235898,1.0001346291888664,1.2773626170888225e-06,1.6806190837881374e-06,0.04853464519486639,2.5870084273682536e-05
15.1,3.6954720832682067e-06,-0.9999951962986537,-0.884561337045285,1.000108068858676,4.959693695109452e-06,-0.9999935329471349,-0.8360265635608701,1.0001337265498762,1.264221611841245e-06,1.663351518854661e-06,0.04853477348441482,2.565769120010941e-05
15.11,3.6629293938428036e-06,-0.9999952386007853,-0.8845608038809628,1.0001073828409115,4.913731111513392e-06,-0.9999935928793627,-0.8360258989981504,1.000132823910886,1.250801717670588e-06,1.645721422582902e-06,0.048534904882812424,2.5441069974485586e-05
15.120000000000001,3.630683179970398e-06,-0.9999952805175242,-0.8845602740312705,1.0001067013289326,4.867768527917324e-06,-0.9999936528115905,-0.8360252344354308,1.0001319212718958,1.237085347946926e-06,1.6277059337044264e-06,0.04853503959583971,2.5219942963117248e-05
15.13,3.5987109967857506e-06,-0.9999953220780473,-0.8845597472542271,1.0001060239917499,4.821805944321264e-06,-0.9999937127438182,-0.836024569872711,1.0001310186329055,1.2230949475355135e-06,1.609334229102366e-06,0.04853517738151614,2.4994641155684505e-05
15.14,3.567030061918564e-06,-0.9999953632599731,-0.8845592237523675,1.0001053511023827,4.775843360725203e-06,-0.9999937726760459,-0.8360239053099914,1.0001301159939155,1.2088132988066391e-06,1.5905839271246336e-06,0.04853531844237613,2.476489153280248e-05
15.15,3.535618381415644e-06,-0.9999954040918919,-0.8845587032871881,1.0001046823349269,4.729880777129143e-06,-0.9999938326082738,-0.8360232407472717,1.0001292133549253,1.1942623957134993e-06,1.571483618123537e-06,0.04853546253991636,2.453101999844165e-05
15.16,3.504492822490109e-06,-0.9999954445518778,-0.8845581860589757,1.0001040179589644,4.683918193533083e-06,-0.9999938925405015,-0.836022576184552,1.000128310715935,1.1794253710429741e-06,1.5520113763045629e-06,0.048535609874423735,2.4292756970689666e-05
15.17,3.4736318161941318e-06,-0.9999954846679688,-0.8845576718328028,1.0001033576537206,4.637955609937023e-06,-0.9999939524727293,-0.8360219116218324,1.000127408076945,1.1643237937428913e-06,1.532195239573042e-06,0.04853576021097039,2.4050423224286632e-05
15.18,3.4430518996639678e-06,-0.9999955244186681,-0.8845571608058354,1.0001027016844048,4.591993026340963e-06,-0.999994012404957,-0.8360212470591127,1.0001265054379547,1.1489411266769953e-06,1.5120137111246379e-06,0.048535913746722614,2.380375354982256e-05
15.19,3.4127319175774025e-06,-0.9999955638314757,-0.8845566527461047,1.0001020497346462,4.546030442744903e-06,-0.9999940723371848,-0.836020582496393,1.0001256027989645,1.1332985251675006e-06,1.4914942908506035e-06,0.04853607024971174,2.3553064318226902e-05
15.200000000000001,3.382688074861717e-06,-0.9999956028853269,-0.8845561478476444,1.0001014020652628,4.500067859148837e-06,-0.9999941322694126,-0.8360199179336734,1.0001247001599742,1.11737978428712e-06,1.470615914267448e-06,0.048536229913970996,2.3298094711465822e-05
15.21,3.3528996374411267e-06,-0.999995641607174,-0.8845556458814662,1.0001007583643307,4.467270260552422e-06,-0.9999941750351095,-0.8360193892306026,1.0001239914428155,1.1143706231112952e-06,1.466572064567906e-06,0.048536256650863585,2.323307848484113e-05
15.22,3.323382471765051e-06,-0.9999956799763923,-0.8845551470391863,1.0001001188890688,4.434472661956007e-06,-0.9999942178008063,-0.8360188605275318,1.0001232827256568,1.1110901901909556e-06,1.4621755859423047e-06,0.048536286511654425,2.3163836587958286e-05
15.23,3.2941162583197844e-06,-0.9999957180193951,-0.8845546510955543,1.0000994833328407,4.401675063359591e-06,-0.9999942605665031,-0.836018331824461,1.000122574008498,1.107558805039807e-06,1.45745289203969e-06,0.048536319271093364,2.3090675657311266e-05
15.24,3.2651165427675634e-06,-0.999995755715975,-0.8845541582395323,1.0000988519490432,4.368877464763175e-06,-0.9999943033322,-0.8360178031213902,1.0001218652913393,1.1037609219956118e-06,1.452383775024657e-06,0.04853635511814214,2.3013342296041017e-05
15.25,3.236363396033715e-06,-0.9999957930920376,-0.8845536682486864,1.0000982244352228,4.33607986616676e-06,-0.9999943460978968,-0.8360172744183194,1.0001211565741805,1.0997164701330448e-06,1.44699414073024e-06,0.04853639383036701,2.2932138957765247e-05
