Tw,z_physical,F_c,G_c,H_c,T_c,rho_c
1.8,26.68593667198616,2.2664117208411877e-10,-0.9999999997053937,-0.8844742507615242,1.0000001595206307,0.9999998404793947
1.8,26.68993667262262,2.2584075438627748e-10,-0.999999999706434,-0.8844742504043316,1.0000001591147372,0.9999998408852881
1.8,26.693936673257458,2.250431635422989e-10,-0.9999999997074709,-0.8844742500480461,1.0000001587098761,0.9999998412901491
1.8,26.69793667389068,2.24248389545581e-10,-0.999999999708504,-0.8844742496926653,1.0000001583060452,0.9999998416939799
1.8,26.701936674522294,2.2345642238951965e-10,-0.9999999997095333,-0.8844742493381866,1.0000001579032414,0.9999998420967836
1.8,26.7059366751523,2.226672520896184e-10,-0.9999999997105593,-0.8844742489846077,1.000000157501462,0.9999998424985627
1.8,26.709936675780703,2.2188086881090694e-10,-0.9999999997115815,-0.8844742486319267,1.0000001571007051,0.9999998428993195
1.8,26.713936676407506,2.2109726278030493e-10,-0.9999999997126001,-0.8844742482801412,1.0000001567009675,0.999999843299057
1.8,26.717936677032714,2.2031642422492615e-10,-0.9999999997136151,-0.8844742479292484,1.0000001563022467,0.9999998436977777
1.8,26.721936677656334,2.1953834337188234e-10,-0.9999999997146265,-0.8844742475792469,1.0000001559045402,0.9999998440954841
1.8,26.725936678278366,2.187630104482873e-10,-0.9999999997156344,-0.8844742472301338,1.0000001555078453,0.9999998444921789
1.8,26.729936678898813,2.1799041568137563e-10,-0.9999999997166387,-0.8844742468819073,1.00000015511216,0.9999998448878641
1.8,26.733936679517683,2.172205493554452e-10,-0.9999999997176393,-0.884474246534565,1.0000001547174813,0.9999998452825427
1.8,26.73793668013498,2.1645340190236386e-10,-0.9999999997186365,-0.8844742461881044,1.0000001543238064,0.9999998456762175
1.8,26.741936680750705,2.1568896377750057e-10,-0.9999999997196303,-0.8844742458425242,1.0000001539311336,0.99999984606889
1.8,26.745936681364864,2.1492722543622625e-10,-0.9999999997206203,-0.8844742454978208,1.0000001535394594,0.9999998464605642
1.8,26.74993668197746,2.1416817733391185e-10,-0.999999999721607,-0.8844742451539932,1.0000001531487819,0.9999998468512415
1.8,26.753936682588495,2.134118099259263e-10,-0.9999999997225902,-0.8844742448110384,1.0000001527590983,0.999999847240925
1.8,26.757936683197975,2.1265811367144242e-10,-0.99999999972357,-0.8844742444689546,1.0000001523704063,0.9999998476296169
1.8,26.761936683805907,2.1190707913195368e-10,-0.9999999997245462,-0.8844742441277395,1.000000151982703,0.99999984801732
1.8,26.765936684412292,2.111586969801752e-10,-0.999999999725519,-0.8844742437873904,1.000000151595986,0.999999848404037
1.8,26.769936685017132,2.1041295789440392e-10,-0.9999999997264883,-0.8844742434479057,1.0000001512102528,0.9999998487897701
1.8,26.773936685620434,2.0966985255293462e-10,-0.9999999997274543,-0.8844742431092828,1.0000001508255008,0.999999849174522
1.8,26.7779366862222,2.0892937163406426e-10,-0.9999999997284168,-0.8844742427715198,1.0000001504417275,0.9999998495582951
1.8,26.781936686822437,2.081915058160897e-10,-0.999999999729376,-0.8844742424346143,1.0000001500589306,0.9999998499410919
1.8,26.785936687421145,2.0745624579504888e-10,-0.9999999997303317,-0.8844742420985641,1.0000001496771074,0.999999850322915
1.8,26.78993668801833,2.0672358240340895e-10,-0.9999999997312841,-0.8844742417633673,1.0000001492962556,0.9999998507037667
1.8,26.793936688613996,2.0599350653684265e-10,-0.9999999997322331,-0.8844742414290215,1.0000001489163726,0.9999998510836496
1.8,26.797936689208147,2.0526600909136608e-10,-0.9999999997331788,-0.8844742410955247,1.0000001485374561,0.999999851462566
1.8,26.801936689800783,2.045410809629954e-10,-0.9999999997341211,-0.8844742407628747,1.0000001481595036,0.9999998518405184
1.8,26.805936690391913,2.038187130477447e-10,-0.99999999973506,-0.8844742404310695,1.0000001477825127,0.9999998522175092
1.8,26.80993669098154,2.0309889624167298e-10,-0.9999999997359957,-0.8844742401001069,1.000000147406481,0.9999998525935407
1.8,26.813936691569666,2.023816214888552e-10,-0.9999999997369281,-0.8844742397699845,1.000000147031406,0.9999998529686157
1.8,26.817936692156294,2.0166687987280508e-10,-0.9999999997378572,-0.8844742394407008,1.0000001466572854,0.9999998533427361
1.8,26.82193669274143,2.0095466250217357e-10,-0.9999999997387831,-0.8844742391122532,1.0000001462841166,0.9999998537159048
1.8,26.82593669332508,2.00244960485609e-10,-0.9999999997397054,-0.8844742387846397,1.0000001459118972,0.9999998540881241
1.8,26.829936693907243,1.9953776493176164e-10,-0.9999999997406248,-0.8844742384578574,1.0000001455406244,0.9999998544593968
1.8,26.833936694487925,1.9883306694928167e-10,-0.9999999997415407,-0.8844742381319056,1.0000001451702967,0.9999998548297244
1.8,26.83793669506713,1.9813085764952338e-10,-0.9999999997424537,-0.8844742378067811,1.0000001448009106,0.9999998551991104
1.8,26.841936695644858,1.9743112823377754e-10,-0.9999999997433632,-0.884474237482482,1.0000001444324642,0.9999998555675567
1.8,26.845936696221116,1.967338700118947e-10,-0.9999999997442695,-0.8844742371590066,1.0000001440649553,0.9999998559350655
1.8,26.84993669679591,1.9603907430019108e-10,-0.9999999997451727,-0.8844742368363524,1.0000001436983812,0.9999998563016395
1.8,26.853936697369242,1.953467324149854e-10,-0.9999999997460726,-0.8844742365145172,1.0000001433327395,0.9999998566672811
1.8,26.857936697941113,1.9465683567259389e-10,-0.9999999997469693,-0.8844742361934996,1.000000142968028,0.9999998570319923
1.8,26.86193669851153,1.9396937538933464e-10,-0.9999999997478631,-0.8844742358732968,1.0000001426042444,0.9999998573957759
1.8,26.865936699080496,1.9328434289565722e-10,-0.9999999997487534,-0.8844742355539075,1.0000001422413864,0.9999998577586338
1.8,26.869936699648015,1.9260172964598222e-10,-0.9999999997496408,-0.8844742352353289,1.0000001418794515,0.9999998581205686
1.8,26.873936700214088,1.919215271589085e-10,-0.999999999750525,-0.8844742349175595,1.0000001415184376,0.9999998584815823
1.8,26.877936700778722,1.912437269535718e-10,-0.9999999997514061,-0.8844742346005969,1.0000001411583421,0.9999998588416777
1.8,26.881936701341917,1.905683205491057e-10,-0.9999999997522839,-0.8844742342844394,1.0000001407991628,0.9999998592008571
1.8,26.88593670190368,1.8989529946464657e-10,-0.9999999997531588,-0.8844742339690848,1.0000001404408974,0.9999998595591224
1.8,26.889936702464016,1.8922465521933749e-10,-0.9999999997540305,-0.8844742336545309,1.0000001400835434,0.9999998599164762
1.8,26.893936703022923,1.8855637937247667e-10,-0.9999999997548993,-0.8844742333407758,1.0000001397270986,0.999999860272921
1.8,26.89793670358041,1.878904636145642e-10,-0.9999999997557649,-0.8844742330278172,1.0000001393715605,0.9999998606284589
1.8,26.901936704136478,1.8722689966281438e-10,-0.9999999997566275,-0.8844742327156537,1.000000139016927,0.9999998609830922
1.8,26.905936704691133,1.865656792344433e-10,-0.9999999997574869,-0.8844742324042826,1.0000001386631956,0.9999998613368236
1.8,26.909936705244373,1.8590679404666698e-10,-0.9999999997583434,-0.8844742320937021,1.000000138310364,0.999999861689655
1.8,26.913936705796207,1.852502358166997e-10,-0.999999999759197,-0.8844742317839104,1.0000001379584302,0.9999998620415887
1.8,26.917936706346637,1.8459599626363373e-10,-0.9999999997600473,-0.884474231474905,1.0000001376073915,0.9999998623926275
1.8,26.921936706895668,1.8394406718523328e-10,-0.9999999997608947,-0.8844742311666846,1.0000001372572458,0.9999998627427731
1.8,26.9259367074433,1.8329444048478484e-10,-0.9999999997617393,-0.8844742308592465,1.000000136907991,0.9999998630920278
1.8,26.929936707989537,1.8264710807295857e-10,-0.9999999997625807,-0.8844742305525893,1.0000001365596247,0.9999998634403939
1.8,26.933936708534386,1.820020618604228e-10,-0.9999999997634191,-0.8844742302467109,1.0000001362121447,0.9999998637878739
1.8,26.93793670907785,1.8135929375784768e-10,-0.9999999997642546,-0.8844742299416092,1.0000001358655486,0.9999998641344698
1.8,26.941936709619927,1.8071879567590337e-10,-0.9999999997650872,-0.8844742296372824,1.0000001355198347,0.9999998644801836
1.8,26.945936710160627,1.8008055953641642e-10,-0.9999999997659169,-0.8844742293337285,1.0000001351750003,0.999999864825018
1.8,26.94993671069995,1.7944457737342299e-10,-0.9999999997667436,-0.8844742290309453,1.000000134831043,0.9999998651689752
1.8,26.953936711237905,1.7881084128574715e-10,-0.9999999997675674,-0.8844742287289311,1.000000134487961,0.9999998655120571
1.8,26.957936711774487,1.7817934337299475e-10,-0.9999999997683882,-0.8844742284276838,1.0000001341457516,0.9999998658542664
1.8,26.961936712309704,1.7755007573477163e-10,-0.9999999997692062,-0.8844742281272016,1.000000133804413,0.9999998661956048
1.8,26.96593671284356,1.7692303047068195e-10,-0.9999999997700213,-0.8844742278274824,1.0000001334639428,0.999999866536075
1.8,26.969936713376057,1.7629819968033194e-10,-0.9999999997708334,-0.8844742275285242,1.0000001331243387,0.9999998668756791
1.8,26.9739367139072,1.7567557549670577e-10,-0.9999999997716428,-0.884474227230325,1.0000001327855983,0.9999998672144194
1.8,26.97793671443699,1.7505515017569114e-10,-0.9999999997724494,-0.884474226932883,1.0000001324477197,0.9999998675522979
1.8,26.981936714965432,1.7443691600141735e-10,-0.9999999997732528,-0.8844742266361965,1.0000001321107006,0.9999998678893168
1.8,26.98593671549253,1.7382086525801154e-10,-0.9999999997740537,-0.8844742263402628,1.0000001317745386,0.9999998682254787
1.8,26.98993671601829,1.732069902296024e-10,-0.9999999997748517,-0.8844742260450806,1.0000001314392317,0.9999998685607856
1.8,26.993936716542706,1.7259528320031874e-10,-0.9999999997756468,-0.8844742257506483,1.0000001311047781,0.9999998688952391
1.8,26.99793671706579,1.7198573645554626e-10,-0.9999999997764392,-0.8844742254569636,1.0000001307711754,0.9999998692288417
1.8,27.001936717587544,1.7137834234915906e-10,-0.9999999997772288,-0.8844742251640249,1.0000001304384214,0.9999998695615956
1.8,27.00593671810797,1.7077309333717773e-10,-0.9999999997780153,-0.8844742248718297,1.0000001301065138,0.9999998698935031
1.8,27.009936718627074,1.7016998188394265e-10,-0.9999999997787995,-0.8844742245803767,1.0000001297754506,0.9999998702245663
1.8,27.013936719144855,1.6956900045379623e-10,-0.9999999997795805,-0.884474224289664,1.00000012944523,0.9999998705547867
1.8,27.017936719661318,1.6897014151107877e-10,-0.999999999780359,-0.8844742239996897,1.0000001291158496,0.9999998708841671
1.8,27.021936720176466,1.6837339752013218e-10,-0.9999999997811346,-0.8844742237104518,1.000000128787307,0.9999998712127095
1.8,27.025936720690304,1.6777876095402423e-10,-0.9999999997819077,-0.8844742234219483,1.0000001284596003,0.9999998715404163
1.8,27.029936721202834,1.6718622438697482e-10,-0.9999999997826778,-0.8844742231341776,1.0000001281327275,0.9999998718672889
1.8,27.03393672171406,1.6659578045825984e-10,-0.9999999997834453,-0.8844742228471374,1.0000001278066861,0.9999998721933302
1.8,27.037936722223986,1.6600742180822513e-10,-0.9999999997842102,-0.8844742225608264,1.0000001274814743,0.9999998725185419
1.8,27.041936722732615,1.6542114107721518e-10,-0.9999999997849723,-0.8844742222752427,1.00000012715709,0.9999998728429262
1.8,27.045936723239947,1.6483693090557647e-10,-0.9999999997857317,-0.8844742219903836,1.0000001268335303,0.9999998731664858
1.8,27.04993672374599,1.6425478393365342e-10,-0.9999999997864885,-0.884474221706248,1.000000126510794,0.9999998734892219
1.8,27.053936724250747,1.6367469282938816e-10,-0.9999999997872426,-0.8844742214228339,1.0000001261888787,0.9999998738111372
1.8,27.057936724754217,1.6309665037532157e-10,-0.9999999997879939,-0.8844742211401394,1.0000001258677822,0.9999998741322337
1.8,27.06193672525641,1.6252064938369176e-10,-0.9999999997887425,-0.8844742208581632,1.0000001255475028,0.9999998744525129
1.8,27.06593672575732,1.6194668266673785e-10,-0.9999999997894887,-0.8844742205769027,1.000000125228038,0.9999998747719777
1.8,27.06993672625696,1.6137474303669925e-10,-0.9999999997902322,-0.8844742202963564,1.000000124909386,0.9999998750906297
1.8,27.073936726755324,1.608048233058136e-10,-0.999999999790973,-0.8844742200165226,1.0000001245915446,0.9999998754084709
1.8,27.07793672725242,1.6023691628713188e-10,-0.9999999997917112,-0.8844742197373997,1.000000124274512,0.9999998757255034
1.8,27.081936727748253,1.5967101485301631e-10,-0.9999999997924468,-0.8844742194589855,1.0000001239582859,0.9999998760417295
1.8,27.085936728242825,1.5910711197431286e-10,-0.9999999997931798,-0.8844742191812784,1.0000001236428644,0.9999998763571509
1.8,27.089936728736138,1.585452006311393e-10,-0.9999999997939103,-0.8844742189042768,1.0000001233282454,0.9999998766717698
1.8,27.093936729228197,1.5798527380361198e-10,-0.999999999794638,-0.8844742186279784,1.0000001230144266,0.9999998769855885
1.8,27.097936729719002,1.574273244718486e-10,-0.9999999997953632,-0.8844742183523816,1.0000001227014064,0.9999998772986087
1.8,27.10193673020856,1.568713456159671e-10,-0.9999999997960861,-0.8844742180774848,1.0000001223891823,0.9999998776108326
1.8,27.10593673069687,1.5631733022283378e-10,-0.9999999997968062,-0.884474217803286,1.0000001220777526,0.9999998779222623
1.8,27.10993673118394,1.557652713701405e-10,-0.9999999997975237,-0.8844742175297833,1.0000001217671148,0.9999998782329
1.8,27.113936731669767,1.5521516220055663e-10,-0.9999999997982388,-0.8844742172569751,1.0000001214572674,0.9999998785427474
1.8,27.11793673215436,1.546669958581575e-10,-0.9999999997989515,-0.88447421698486,1.0000001211482084,0.9999998788518063
1.8,27.121936732637717,1.5412076548701838e-10,-0.9999999997996615,-0.8844742167134356,1.0000001208399354,0.9999998791600793
1.8,27.125936733119847,1.5357646423121316e-10,-0.999999999800369,-0.8844742164427005,1.0000001205324467,0.9999998794675679
1.8,27.12993673360075,1.530340852348172e-10,-0.9999999998010739,-0.8844742161726534,1.0000001202257405,0.999999879774274
1.8,27.13393673408043,1.52493621664608e-10,-0.9999999998017766,-0.8844742159032917,1.0000001199198143,0.9999998800802001
1.8,27.137936734558888,1.5195506679371228e-10,-0.9999999998024766,-0.8844742156346145,1.0000001196146668,0.9999998803853475
1.8,27.14193673503613,1.5141841392633094e-10,-0.9999999998031741,-0.8844742153666195,1.0000001193102956,0.9999998806897186
1.8,27.145936735512155,1.50883656366666e-10,-0.9999999998038693,-0.884474215099305,1.0000001190066987,0.9999998809933155
1.8,27.14993673598697,1.5035078741892086e-10,-0.999999999804562,-0.8844742148326696,1.0000001187038743,0.9999998812961398
1.8,27.153936736460576,1.4981980038729898e-10,-0.9999999998052522,-0.8844742145667117,1.0000001184018206,0.9999998815981934
1.8,27.157936736932978,1.4929068857649866e-10,-0.9999999998059399,-0.8844742143014289,1.0000001181005351,0.9999998818994789
1.8,27.16193673740418,1.4876344534231386e-10,-0.9999999998066254,-0.8844742140368199,1.0000001178000162,0.9999998821999977
1.8,27.16593673787418,1.482380641351089e-10,-0.9999999998073082,-0.884474213772883,1.000000117500262,0.9999998824997518
1.8,27.169936738342987,1.4771453841547395e-10,-0.9999999998079887,-0.8844742135096164,1.0000001172012702,0.9999998827987435
1.8,27.1739367388106,1.4719286164400103e-10,-0.9999999998086669,-0.8844742132470185,1.0000001169030392,0.9999998830969744
1.8,27.177936739277023,1.4667302728128028e-10,-0.9999999998093426,-0.8844742129850871,1.0000001166055668,0.9999998833944468
1.8,27.18193673974226,1.4615502878790325e-10,-0.999999999810016,-0.8844742127238212,1.000000116308851,0.9999998836911625
1.8,27.185936740206312,1.4563885962961948e-10,-0.9999999998106869,-0.8844742124632184,1.00000011601289,0.9999998839871235
1.8,27.189936740669182,1.4512451335339374e-10,-0.9999999998113556,-0.8844742122032776,1.0000001157176819,0.9999998842823316
1.8,27.193936741130877,1.4461198357077377e-10,-0.9999999998120217,-0.884474211943997,1.000000115423225,0.9999998845767883
1.8,27.197936741591395,1.441012638950866e-10,-0.9999999998126856,-0.8844742116853747,1.000000115129517,0.9999998848704962
1.8,27.20193674205074,1.4359234793965788e-10,-0.9999999998133472,-0.8844742114274093,1.0000001148365563,0.999999885163457
1.8,27.205936742508918,1.430852293178152e-10,-0.9999999998140064,-0.8844742111700992,1.000000114544341,0.9999998854556722
1.8,27.20993674296593,1.4257990164288415e-10,-0.9999999998146633,-0.8844742109134424,1.000000114252869,0.9999998857471442
1.8,27.21393674342178,1.4207635854676798e-10,-0.9999999998153178,-0.8844742106574375,1.0000001139621386,0.9999998860378744
1.8,27.217936743876468,1.4157459375962262e-10,-0.99999999981597,-0.8844742104020828,1.000000113672148,0.999999886327865
1.8,27.221936744329998,1.4107460104392375e-10,-0.9999999998166198,-0.8844742101473767,1.000000113382895,0.9999998866171178
1.8,27.225936744782377,1.4057637416216662e-10,-0.9999999998172675,-0.8844742098933175,1.0000001130943779,0.9999998869056349
1.8,27.229936745233605,1.4007990687684638e-10,-0.9999999998179129,-0.8844742096399036,1.000000112806595,0.9999998871934178
1.8,27.233936745683682,1.3958519295045704e-10,-0.9999999998185559,-0.8844742093871333,1.0000001125195441,0.9999998874804685
1.8,27.237936746132615,1.390922261457777e-10,-0.9999999998191967,-0.8844742091350046,1.0000001122332234,0.9999998877667892
1.8,27.241936746580404,1.3860100026935402e-10,-0.9999999998198352,-0.8844742088835164,1.000000111947631,0.9999998880523816
1.8,27.245936747027056,1.3811150921818573e-10,-0.9999999998204715,-0.8844742086326668,1.0000001116627653,0.9999998883372472
1.8,27.24993674747257,1.3762374690045229e-10,-0.9999999998211055,-0.884474208382454,1.0000001113786239,0.9999998886213886
1.8,27.253936747916953,1.371377072243318e-10,-0.9999999998217374,-0.884474208132877,1.0000001110952057,0.9999998889048066
1.8,27.2579367483602,1.3665338409800366e-10,-0.999999999822367,-0.8844742078839338,1.0000001108125085,0.9999998891875038
1.8,27.261936748802324,1.3617077142964735e-10,-0.9999999998229944,-0.8844742076356227,1.0000001105305303,0.9999998894694819
1.8,27.26593674924332,1.3568986313132739e-10,-0.9999999998236194,-0.8844742073879424,1.0000001102492697,0.9999998897507424
1.8,27.269936749683193,1.3521065318743522e-10,-0.9999999998242425,-0.8844742071408914,1.000000109968725,0.9999998900312871
1.8,27.273936750121948,1.3473313564624001e-10,-0.9999999998248631,-0.8844742068944678,1.0000001096888937,0.9999998903111182
1.8,27.277936750559586,1.342573045582027e-10,-0.9999999998254816,-0.88447420664867,1.0000001094097746,0.9999998905902374
1.8,27.281936750996113,1.3378315397378432e-10,-0.999999999826098,-0.8844742064034968,1.0000001091313657,0.9999998908686462
1.8,27.285936751431528,1.333106779434446e-10,-0.9999999998267122,-0.8844742061589462,1.000000108853665,0.9999998911463469
1.8,27.289936751865834,1.328398705176449e-10,-0.9999999998273241,-0.8844742059150167,1.000000108576671,0.9999998914233408
1.8,27.293936752299036,1.3237072576195598e-10,-0.999999999827934,-0.8844742056717068,1.0000001083003816,0.9999998916996302
1.8,27.297936752731136,1.3190323783233077e-10,-0.9999999998285417,-0.8844742054290144,1.0000001080247949,0.9999998919752168
1.8,27.301936753162135,1.3143740091813655e-10,-0.9999999998291471,-0.8844742051869388,1.0000001077499094,0.9999998922501022
1.8,27.30593675359204,1.3097320920879142e-10,-0.9999999998297506,-0.8844742049454783,1.0000001074757237,0.9999998925242879
1.8,27.30993675402085,1.3051065689371487e-10,-0.9999999998303518,-0.8844742047046305,1.0000001072022349,0.9999998927977767
1.8,27.313936754448566,1.3004973816232626e-10,-0.999999999830951,-0.8844742044643944,1.000000106929442,0.9999998930705695
1.8,27.317936754875195,1.295904472041908e-10,-0.999999999831548,-0.8844742042247682,1.0000001066573427,0.9999998933426686
1.8,27.32193675530074,1.2913277824615038e-10,-0.9999999998321429,-0.8844742039857506,1.0000001063859356,0.9999998936140757
1.8,27.325936755725202,1.2867672560121372e-10,-0.9999999998327357,-0.8844742037473401,1.000000106115219,0.9999998938847922
1.8,27.329936756148584,1.282222835945132e-10,-0.9999999998333264,-0.884474203509535,1.0000001058451913,0.9999998941548199
1.8,27.333936756570886,1.27769446551181e-10,-0.999999999833915,-0.8844742032723341,1.0000001055758505,0.9999998944241606
1.8,27.337936756992114,1.273182087963482e-10,-0.9999999998345015,-0.8844742030357352,1.0000001053071947,0.9999998946928164
1.8,27.34193675741227,1.2686856465514718e-10,-0.999999999835086,-0.8844742027997377,1.0000001050392227,0.9999998949607883
1.8,27.345936757831357,1.2642050845559146e-10,-0.9999999998356685,-0.8844742025643394,1.0000001047719322,0.9999998952280788
1.8,27.349936758249378,1.2597403458982708e-10,-0.9999999998362488,-0.8844742023295388,1.0000001045053217,0.9999998954946892
1.8,27.353936758666336,1.2552913751289628e-10,-0.9999999998368271,-0.8844742020953349,1.0000001042393898,0.9999998957606211
1.8,27.357936759082232,1.2508581168247335e-10,-0.9999999998374034,-0.8844742018617257,1.0000001039741342,0.9999998960258766
1.8,27.36193675949707,1.2464405155623374e-10,-0.9999999998379777,-0.8844742016287099,1.0000001037095536,0.9999998962904572
1.8,27.365936759910852,1.2420385159185282e-10,-0.9999999998385498,-0.8844742013962859,1.000000103445646,0.9999998965543646
1.8,27.369936760323583,1.2376520624700488e-10,-0.99999999983912,-0.8844742011644521,1.0000001031824097,0.9999998968176009
1.8,27.373936760735262,1.2332810999157895e-10,-0.9999999998396882,-0.8844742009332073,1.0000001029198433,0.9999998970801672
1.8,27.377936761145893,1.2289255737825705e-10,-0.9999999998402543,-0.8844742007025497,1.0000001026579448,0.9999998973420657
1.8,27.38193676155548,1.2245854299405219e-10,-0.9999999998408186,-0.8844742004724777,1.0000001023967124,0.999999897603298
1.8,27.385936761964025,1.2202606142608752e-10,-0.9999999998413808,-0.8844742002429903,1.0000001021361447,0.9999998978638658
1.8,27.38993676237153,1.2159510726148482e-10,-0.9999999998419409,-0.8844742000140856,1.0000001018762397,0.9999998981237707
1.8,27.393936762777997,1.2116567508736694e-10,-0.9999999998424992,-0.8844741997857624,1.0000001016169962,0.9999998983830142
1.8,27.39793676318343,1.207377594909228e-10,-0.9999999998430554,-0.8844741995580194,1.0000001013584123,0.999999898641598
1.8,27.401936763587834,1.2031135509089465e-10,-0.9999999998436098,-0.8844741993308546,1.0000001011004862,0.999999898899524
1.8,27.405936763991207,1.1988645658778088e-10,-0.999999999844162,-0.8844741991042667,1.0000001008432162,0.999999899156794
1.8,27.409936764393553,1.1946305869512838e-10,-0.9999999998447123,-0.8844741988782546,1.000000100586601,0.999999899413409
1.8,27.413936764794876,1.1904115612648293e-10,-0.9999999998452609,-0.8844741986528168,1.000000100330639,0.9999998996693712
1.8,27.417936765195176,1.1862074359539186e-10,-0.9999999998458072,-0.8844741984279514,1.0000001000753278,0.9999998999246822
1.8,27.42193676559446,1.1820181581540095e-10,-0.9999999998463518,-0.8844741982036574,1.0000000998206664,0.9999999001793436
1.8,27.425936765992727,1.177843675021535e-10,-0.9999999998468945,-0.884474197979933,1.0000000995666531,0.9999999004333567
1.8,27.42993676638998,1.1736839342791348e-10,-0.9999999998474353,-0.8844741977567767,1.0000000993132858,0.9999999006867241
1.8,27.43393676678622,1.1695388842659476e-10,-0.9999999998479739,-0.8844741975341875,1.0000000990605633,0.9999999009394465
1.8,27.437936767181455,1.1654084733521553e-10,-0.9999999998485108,-0.8844741973121636,1.0000000988084836,0.9999999011915262
1.8,27.441936767575683,1.1612926499079396e-10,-0.9999999998490459,-0.8844741970907037,1.0000000985570454,0.9999999014429642
1.8,27.44593676796891,1.1571913623034715e-10,-0.999999999849579,-0.8844741968698061,1.0000000983062467,0.999999901693763
1.8,27.449936768361134,1.1531045589089368e-10,-0.9999999998501102,-0.8844741966494697,1.0000000980560861,0.9999999019439235
1.8,27.45393676875236,1.1490321881925296e-10,-0.9999999998506396,-0.8844741964296926,1.0000000978065617,0.9999999021934478
1.8,27.45793676914259,1.1449741993777883e-10,-0.999999999851167,-0.8844741962104741,1.0000000975576724,0.9999999024423372
1.8,27.461936769531828,1.1409305420388602e-10,-0.9999999998516926,-0.884474195991812,1.0000000973094159,0.9999999026905936
1.8,27.465936769920074,1.1369011657517911e-10,-0.9999999998522164,-0.8844741957737056,1.0000000970617913,0.9999999029382182
1.8,27.46993677030733,1.1328860200926372e-10,-0.9999999998527385,-0.8844741955561531,1.0000000968147966,0.9999999031852127
1.8,27.473936770693605,1.1288850546374554e-10,-0.9999999998532585,-0.8844741953391533,1.0000000965684304,0.999999903431579
1.8,27.477936771078895,1.124898218962524e-10,-0.9999999998537767,-0.8844741951227046,1.000000096322691,0.9999999036773184
1.8,27.481936771463204,1.1209254629096159e-10,-0.9999999998542931,-0.8844741949068056,1.0000000960775766,0.9999999039224327
1.8,27.485936771846536,1.1169667370929614e-10,-0.9999999998548077,-0.8844741946914552,1.000000095833086,0.9999999041669233
1.8,27.489936772228894,1.1130219922663276e-10,-0.9999999998553205,-0.8844741944766515,1.0000000955892172,0.9999999044107919
1.8,27.49393677261028,1.1090911791834801e-10,-0.9999999998558315,-0.8844741942623938,1.0000000953459691,0.99999990465404
1.8,27.49793677299069,1.1051742485981751e-10,-0.9999999998563406,-0.88447419404868,1.0000000951033396,0.9999999048966693
1.8,27.501936773370137,1.1012711512641792e-10,-0.999999999856848,-0.884474193835509,1.0000000948613275,0.9999999051386815
1.8,27.505936773748616,1.0973818379501747e-10,-0.9999999998573535,-0.8844741936228795,1.0000000946199308,0.9999999053800782
1.8,27.509936774126132,1.0935062599224509e-10,-0.9999999998578574,-0.8844741934107899,1.0000000943791483,0.9999999056208606
1.8,27.51393677450269,1.0896443690490336e-10,-0.9999999998583593,-0.8844741931992388,1.0000000941389782,0.9999999058610307
1.8,27.517936774878287,1.0857961172338816e-10,-0.9999999998588595,-0.884474192988225,1.000000093899419,0.9999999061005899
1.8,27.52193677525293,1.0819614563809645e-10,-0.9999999998593581,-0.8844741927777476,1.0000000936604694,0.9999999063395394
1.8,27.52593677562662,1.0781403383942522e-10,-0.9999999998598548,-0.8844741925678045,1.0000000934221276,0.9999999065778812
1.8,27.529936775999357,1.0743327151777036e-10,-0.9999999998603496,-0.8844741923583949,1.0000000931843924,0.9999999068156162
1.8,27.533936776371146,1.0705385387133484e-10,-0.9999999998608429,-0.8844741921495168,1.0000000929472617,0.999999907052747
1.8,27.53793677674199,1.0667577616695532e-10,-0.9999999998613343,-0.8844741919411696,1.0000000927107346,0.9999999072892739
1.8,27.54193677711189,1.06299033707062e-10,-0.999999999861824,-0.8844741917333515,1.0000000924748091,0.9999999075251994
1.8,27.545936777480847,1.0592362179438604e-10,-0.999999999862312,-0.8844741915260617,1.0000000922394843,0.9999999077605243
1.8,27.549936777848867,1.0554953573165726e-10,-0.9999999998627982,-0.884474191319298,1.0000000920047578,0.9999999079952506
1.8,27.55393677821595,1.0517677082160654e-10,-0.9999999998632828,-0.8844741911130596,1.0000000917706287,0.9999999082293798
1.8,27.557936778582096,1.0480532236696968e-10,-0.9999999998637656,-0.8844741909073457,1.0000000915370955,0.9999999084629129
1.8,27.561936778947313,1.0443518569268002e-10,-0.9999999998642467,-0.8844741907021538,1.0000000913041562,0.9999999086958521
1.8,27.5659367793116,1.0406635619634967e-10,-0.9999999998647262,-0.8844741904974834,1.0000000910718096,0.9999999089281987
1.8,27.569936779674958,1.0369882929041961e-10,-0.9999999998652039,-0.8844741902933326,1.0000000908400541,0.9999999091599541
1.8,27.573936780037393,1.0333260038732994e-10,-0.99999999986568,-0.8844741900897005,1.0000000906088882,0.99999990939112
1.8,27.577936780398908,1.0296766489952198e-10,-0.9999999998661544,-0.8844741898865857,1.0000000903783104,0.9999999096216978
1.8,27.581936780759502,1.026040182394358e-10,-0.9999999998666271,-0.8844741896839864,1.000000090148319,0.9999999098516891
1.8,27.585936781119177,1.0224165582054584e-10,-0.9999999998670981,-0.8844741894819018,1.0000000899189125,0.9999999100810956
1.8,27.589936781477938,1.0188057309985433e-10,-0.9999999998675675,-0.8844741892803306,1.00000008969009,0.999999910309918
1.8,27.593936781835787,1.0152076559284608e-10,-0.9999999998680352,-0.8844741890792712,1.0000000894618493,0.9999999105381587
