branch,pressure_gradient,z,H,F,G,T
2,0.003786919205,0.863,-0.1724328367984621,-0.029639415940924837,0.04862323741226452,1.000046110527335
2,0.003786919205,0.864,-0.17055875963845665,-0.029623726322864537,0.04832078013512826,1.0000457214145444
2,0.003786919205,0.865,-0.16868574708592804,-0.029605752169439097,0.04801709463180246,1.0000453338099236
2,0.003786919205,0.866,-0.16681394380255196,-0.029585476904323494,0.04771218916880264,1.0000449476910866
2,0.003786919205,0.867,-0.16494349619564946,-0.029562883982267297,0.0474060721669628,1.0000445630360195
2,0.003786919205,0.868,-0.16307455116279201,-0.02953795686742486,0.04709875209008178,1.00004417982281
2,0.003786919205,0.869,-0.16120725685354512,-0.029510679048649586,0.04679023751127163,1.0000437980298071
2,0.003786919205,0.87,-0.15934176266726918,-0.029481034041278893,0.04648053711169373,1.0000434176356179
2,0.003786919205,0.871,-0.15747821849208052,-0.029449005371268735,0.04616965961461547,1.000043038618949
2,0.003786919205,0.872,-0.1556167759504773,-0.029414576604789265,0.045857613891148626,1.0000426609588575
2,0.003786919205,0.873,-0.15375758715182616,-0.029377731320008937,0.04554440885347385,1.0000422846344983
2,0.003786919205,0.874,-0.15190080544863177,-0.029338453126445983,0.045230053518162415,1.0000419096252735
2,0.003786919205,0.875,-0.1500465854337634,-0.029296725666814977,0.04491455700470678,1.0000415359108277
2,0.003786919205,0.876,-0.14819508218507388,-0.029252532597084404,0.04459792847266952,1.0000411634709008
2,0.003786919205,0.877,-0.1463464525005946,-0.02920585762289206,0.04428017722193059,1.000040792285565
2,0.003786919205,0.878,-0.1445008536610095,-0.029156684464557003,0.04396131259124142,1.0000404223349844
2,0.003786919205,0.879,-0.14265844417914508,-0.029104996880628408,0.0436413440180463,1.0000400535995575
2,0.003786919205,0.88,-0.14081938379660297,-0.02905077866979595,0.04332028103679323,1.0000396860599128
2,0.003786919205,0.881,-0.1389838327353487,-0.02899401364672959,0.0429981332196538,1.0000393196967694
2,0.003786919205,0.882,-0.13715195292028154,-0.028934685685550684,0.04267491027046558,1.0000389544911616
2,0.003786919205,0.883,-0.13532390675387426,-0.028872778677837753,0.04235062192941873,1.0000385904242104
2,0.003786919205,0.884,-0.13349985785753354,-0.028808276560518126,0.04202527802887124,1.00003822747726
2,0.003786919205,0.885,-0.13167997106761828,-0.028741163317844893,0.04169888849142593,1.0000378656318731
2,0.003786919205,0.886,-0.12986441169535418,-0.028671422952872515,0.04137146327473116,1.0000375048696988
2,0.003786919205,0.887,-0.12805334673450916,-0.028599039538229662,0.04104301245825182,1.0000371451726846
2,0.003786919205,0.888,-0.12624694365045253,-0.028523997166874957,0.04071354615494404,1.0000367865228625
2,0.003786919205,0.889,-0.12444537111198896,-0.028446279984483444,0.04038307456252588,1.000036428902476
2,0.003786919205,0.89,-0.12264879898674019,-0.02836587219149324,0.04005160796130555,1.0000360722939763
2,0.003786919205,0.891,-0.1208573976107904,-0.028282758010063986,0.03971915666360616,1.0000357166798974
2,0.003786919205,0.892,-0.11907133897911729,-0.028196921742409262,0.0393857310924437,1.0000353620430593
2,0.003786919205,0.893,-0.11729079555140352,-0.02810834771404706,0.03905134170109984,1.00003500836636
2,0.003786919205,0.894,-0.11551594097289744,-0.028017020310840652,0.03871599901927624,1.000034655632901
2,0.003786919205,0.895,-0.11374695006913639,-0.02792292398111862,0.038379713650658544,1.000034303825983
2,0.003786919205,0.896,-0.11198399812677566,-0.02782604319795541,0.0380424962275422,1.0000339529289846
2,0.003786919205,0.897,-0.11022726206434263,-0.02772636252533499,0.03770435748043952,1.0000336029255585
2,0.003786919205,0.898,-0.10847691925721581,-0.02762386655362743,0.037365308166516724,1.0000332537994325
2,0.003786919205,0.899,-0.10673314824601408,-0.027518539941452532,0.0370253591100253,1.0000329055345292
2,0.003786919205,0.9,-0.10499612873063773,-0.02741036741787756,0.03668452119958631,1.0000325581149625
2,0.003786919205,0.901,-0.1032660408637869,-0.0272993337398501,0.03634280534862872,1.0000322115249205
2,0.003786919205,0.902,-0.10154306639951731,-0.02718542376648067,0.036000222554890327,1.0000318657488545
2,0.003786919205,0.903,-0.09982738753988953,-0.027068622386461166,0.03565678383874242,1.0000315207712898
2,0.003786919205,0.904,-0.09811918762933412,-0.026948914564929923,0.03531250027725658,1.0000311765769365
2,0.003786919205,0.905,-0.09641865114798445,-0.02682628534575202,0.0349673830011936,1.0000308331506909
2,0.003786919205,0.906,-0.09472596301944644,-0.026700719803924272,0.03462144316190086,1.0000304904775204
2,0.003786919205,0.907,-0.09304130973453997,-0.02657220312828287,0.03427469197961417,1.0000301485426462
2,0.003786919205,0.908,-0.09136487822221448,-0.026440720540561596,0.03392714069275102,1.0000298073313607
2,0.003786919205,0.909,-0.08969685652827801,-0.026306257347448635,0.03357880058493607,1.000029466829136
2,0.003786919205,0.91,-0.08803743380799531,-0.026168798942955013,0.03322968298167897,1.000029127021623
2,0.003786919205,0.911,-0.08638679964972858,-0.0260283307555997,0.032879799224412615,1.0000287878945424
2,0.003786919205,0.912,-0.08474514517114952,-0.025884838339869154,0.03252916070644495,1.000028449433861
2,0.003786919205,0.913,-0.08311266191711486,-0.025738307286592998,0.03217777883435994,1.0000281116256138
2,0.003786919205,0.914,-0.08148954252108635,-0.025588723280395957,0.031825665047289724,1.0000277744560113
2,0.003786919205,0.915,-0.07987598069696501,-0.02543607210216088,0.03147283081326582,1.0000274379114378
2,0.003786919205,0.916,-0.07827217058028559,-0.025280339570788325,0.031119287611115144,1.0000271019783455
2,0.003786919205,0.917,-0.07667830779407694,-0.025121511643758594,0.03076504695285392,1.0000267666434262
2,0.003786919205,0.918,-0.07509458837649736,-0.024959574318479335,0.030410120358392464,1.0000264318934386
2,0.003786919205,0.919,-0.07352120942320502,-0.024794513695351156,0.030054519366307826,1.000026097715313
2,0.003786919205,0.92,-0.07195836907839734,-0.024626315980332176,0.02969825552985318,1.0000257640961496
2,0.003786919205,0.921,-0.07040626589530961,-0.024454967421051486,0.029341340407462748,1.0000254310231145
2,0.003786919205,0.922,-0.06886509986878622,-0.024280454416850516,0.02898378557032467,1.000025098483609
2,0.003786919205,0.923,-0.06733507139558864,-0.024102763410731375,0.028625602591641503,1.000024766465101
2,0.003786919205,0.924,-0.06581638189590441,-0.023921880958271104,0.02826680304812384,1.0000244349552259
2,0.003786919205,0.925,-0.06430923380355853,-0.023737793730295675,0.02790739851564354,1.0000241039417863
2,0.003786919205,0.926,-0.06281382994763848,-0.023550488443109734,0.027547400569131613,1.0000237734126507
2,0.003786919205,0.927,-0.061330374548715504,-0.023359951978423353,0.027186820774014315,1.0000234433559192
2,0.003786919205,0.928,-0.05985907221485983,-0.023166171265501377,0.02682567069133451,1.0000231137597573
2,0.003786919205,0.929,-0.05840012854039932,-0.022969133356179578,0.02646396186915553,1.0000227846124963
2,0.003786919205,0.93,-0.05695375009526672,-0.02276882542765669,0.02610170583784489,1.0000224559026332
2,0.003786919205,0.931,-0.05552014382965186,-0.02256523470658448,0.025738914120180135,1.0000221276187302
2,0.003786919205,0.932,-0.05409951803067839,-0.022358348599317738,0.02537559820528395,1.0000217997495793
2,0.003786919205,0.933,-0.052692081357292433,-0.022148154563833584,0.025011769570961018,1.000021472284038
2,0.003786919205,0.934,-0.0512980434142985,-0.021934640191122772,0.024647439664172766,1.0000211452111283
2,0.003786919205,0.935,-0.04991761474080395,-0.02171779320810917,0.024282619895939755,1.0000208185200383
2,0.003786919205,0.936,-0.04855100630860529,-0.02149760140625385,0.02391732165872429,1.0000204922000324
2,0.003786919205,0.937,-0.04719843011859679,-0.021274052732431322,0.023551556298513653,1.00002016624056
2,0.003786919205,0.9380000000000001,-0.04586009885929915,-0.021047135241736938,0.02318533512492124,1.0000198406311962
2,0.003786919205,0.9390000000000001,-0.044536225967912284,-0.02081683710930412,0.022818669405256224,1.0000195153616538
2,0.003786919205,0.9400000000000001,-0.04322702562281556,-0.02058314663213848,0.02245157036123022,1.0000191904217837
2,0.003786919205,0.9410000000000001,-0.041932712738255426,-0.020346052231396593,0.022084049165415457,1.0000188658015745
2,0.003786919205,0.9420000000000001,-0.040653502963411296,-0.020105542455562734,0.021716116937204596,1.0000185414911555
2,0.003786919205,0.9430000000000001,-0.03938961266710982,-0.01986160598118024,0.021347784739748646,1.0000182174807948
2,0.003786919205,0.9440000000000001,-0.038141258927401965,-0.019614231614364045,0.02097906357660946,1.0000178937608994
2,0.003786919205,0.9450000000000001,-0.03690865952346939,-0.019363408292723722,0.020609964388227195,1.0000175703220155
2,0.003786919205,0.9460000000000001,-0.03569203292957219,-0.01910912508776526,0.020240498048077406,1.0000172471548296
2,0.003786919205,0.9470000000000001,-0.03449159831308027,-0.018851371208259256,0.019870675358203947,1.0000169242501693
2,0.003786919205,0.9480000000000001,-0.03330757551895632,-0.018590136000972767,0.019500507046082607,1.0000166015990033
2,0.003786919205,0.9490000000000001,-0.03214018505884475,-0.018325408952245,0.019130003761088747,1.0000162791924418
2,0.003786919205,0.9500000000000001,-0.030989648102354998,-0.0180571796900059,0.018759176070722847,1.0000159570217355
2,0.003786919205,0.9510000000000001,-0.029856186470229206,-0.017785437986309462,0.018388034456460325,1.000015635078278
2,0.003786919205,0.9520000000000001,-0.028740022631276698,-0.017510173760905173,0.018016589308843582,1.0000153133536067
2,0.003786919205,0.9530000000000001,-0.027641379686625042,-0.017231377081972744,0.017644850924282144,1.0000149918394035
2,0.003786919205,0.9540000000000001,-0.026560481358300105,-0.016949038167766266,0.01727282950133859,1.0000146705274933
2,0.003786919205,0.9550000000000001,-0.025497551979854954,-0.016663147388735335,0.01690053513671193,1.000014349409846
2,0.003786919205,0.9560000000000001,-0.02445281648871453,-0.0163736952701986,0.016527977820776262,1.0000140284785757
2,0.003786919205,0.9570000000000001,-0.023426500421946935,-0.016080672496130786,0.01615516743222057,1.0000137077259466
2,0.003786919205,0.9580000000000001,-0.022418829900281424,-0.015784069909902523,0.01578211373479881,1.0000133871443682
2,0.003786919205,0.9590000000000001,-0.02143003161615699,-0.015483878515998273,0.015408826373440073,1.0000130667263982
2,0.003786919205,0.96,-0.020460332823663514,-0.015180089482247073,0.015035314869992248,1.0000127464647428
2,0.003786919205,0.961,-0.019509961330017166,-0.014872694142644987,0.014661588618448358,1.0000124263522574
2,0.003786919205,0.962,-0.018579145490099046,-0.014561684001370801,0.014287656879126252,1.0000121063819496
2,0.003786919205,0.963,-0.01766811419023774,-0.014247050733532428,0.013913528775384947,1.0000117865469789
2,0.003786919205,0.964,-0.016777096835702394,-0.013928786186963985,0.01353921328956812,1.000011466840657
2,0.003786919205,0.965,-0.015906323339920102,-0.01360688238457287,0.013164719258513665,1.0000111472564477
2,0.003786919205,0.966,-0.015056024115034443,-0.013281331527320382,0.01279005536847066,1.0000108277879705
2,0.003786919205,0.967,-0.014226430065135806,-0.012952125998478498,0.012415230148814148,1.0000105084290012
