sample,Hinf,Tw,temporal_degree,rank_by_real_part,eigen_real,eigen_imag,positive_real_count,closest_to_zero_real,closest_to_zero_imag
near_zero_limit,-0.02,1.031892726667345,50,12,-7.429263982714824e-05,3.2115964125063585e-05,3,-1.7995141800266712e-06,0.0
near_zero_limit,-0.02,1.031892726667345,70,1,0.03767024820686905,0.0,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,2,0.0022716652503719926,0.0,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,3,0.00010536777395420506,0.0,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,4,-9.24413381143628e-07,0.0,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,5,-5.897089913423599e-06,2.3112360192387357e-06,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,6,-5.897089913423599e-06,-2.3112360192387357e-06,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,7,-7.007514912180873e-06,0.0,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,8,-2.0603304658220004e-05,4.330662147834849e-06,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,9,-2.0603304658220007e-05,-4.33066214783485e-06,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,10,-2.2782604948025545e-05,0.0,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,11,-4.612745574916285e-05,-1.5155261022305192e-05,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,70,12,-4.612745574916285e-05,1.5155261022305195e-05,3,-9.24413381143628e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,1,0.03767024976820754,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,2,0.002271664158664291,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,3,0.00010435530408706293,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,4,-5.29438371975938e-07,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,5,-2.7188752317423917e-06,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,6,-3.1989135347950892e-06,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,7,-5.474674406914658e-06,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,8,-1.0796409023600139e-05,8.887728527719601e-06,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,9,-1.079640902360014e-05,-8.887728527719601e-06,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,10,-1.4011110606783239e-05,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,11,-1.9650172569586984e-05,0.0,3,-5.29438371975938e-07,0.0
near_zero_limit,-0.02,1.031892726667345,90,12,-3.124980796820693e-05,0.0,3,-5.29438371975938e-07,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,1,-1.1433636896341046e-08,0.0,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,2,-4.816349160529336e-05,0.0,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,3,-0.0003085893981666396,0.0001355576589764504,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,4,-0.00030858939816663964,-0.0001355576589764504,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,5,-0.0003699355066440662,-0.0070401848324316745,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,6,-0.0003699355066440663,0.0070401848324316745,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,7,-0.00037807095581774135,0.0,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,8,-0.0011728468786293442,-0.0003130816163877892,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,9,-0.0011728468786293442,0.00031308161638778927,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,10,-0.0012676676559537016,0.0,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,11,-0.0028787246780147533,0.000528446297221627,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,50,12,-0.0028787246780147538,-0.0005284462972216271,0,-1.1433636896341046e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,1,-1.1238941291132678e-08,0.0,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,2,-2.4578612052601114e-05,0.0,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,3,-0.00015744793330725007,6.93115083784782e-05,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,4,-0.0001574479333072501,-6.931150837847822e-05,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,5,-0.00019307632272490673,0.0,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,6,-0.0002506162393535621,0.005469748873018023,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,7,-0.0002506162393535621,-0.005469748873018024,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,8,-0.0005987330158816098,0.00016133050513700365,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,9,-0.0005987330158816098,-0.00016133050513700365,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,10,-0.0006484890424248463,0.0,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,11,-0.0014710377073644805,0.00028087798069092405,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,70,12,-0.0014710377073644805,-0.0002808779806909241,0,-1.1238941291132678e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,1,-1.110254263602715e-08,0.0,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,2,-1.4869919939592346e-05,0.0,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,3,-9.524187143428566e-05,-4.1946397387056144e-05,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,4,-9.524187143428567e-05,4.194639738705615e-05,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,5,-0.00011684480798154783,0.0,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,6,-0.00018648419236350249,0.004511547427319528,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,7,-0.00018648419236350249,-0.004511547427319529,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,8,-0.00036230150942590184,-9.797393395531958e-05,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,9,-0.0003623015094259019,9.79739339553196e-05,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,10,-0.00039272470668381656,0.0,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,11,-0.0008903566652975612,0.00017265682153695604,0,-1.110254263602715e-08,0.0
fold_1,-0.5327616566962796,1.0480217312206694,90,12,-0.0008903566652975613,-0.00017265682153695604,0,-1.110254263602715e-08,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,1,0.04043902308275098,0.0,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,2,2.636366286417106e-07,0.0,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,3,-1.0227080485253106e-05,0.0,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,4,-6.532251589641318e-05,2.7934920755645242e-05,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,5,-6.532251589641318e-05,-2.7934920755645242e-05,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,6,-8.00455260036732e-05,0.0,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,7,-0.000245530673405342,-6.78560923044396e-05,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,8,-0.00024553067340534206,6.78560923044396e-05,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,9,-0.0002648954756547469,0.0,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,10,-0.00030231704493248213,-0.003769720880765659,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,11,-0.00030231704493248213,0.0037697208807656595,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,50,12,-0.0005783831024223527,-8.736104583981105e-05,2,2.636366286417106e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,1,0.04043902268999058,0.0,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,2,3.5050098717238116e-07,0.0,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,3,-5.225608849377009e-06,0.0,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,4,-3.346705356509364e-05,-1.465859086607908e-05,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,5,-3.346705356509365e-05,1.4658590866079081e-05,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,6,-4.095808677180343e-05,0.0,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,7,-0.00012624454206311954,-3.364531749909053e-05,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,8,-0.00012624454206311956,3.3645317499090536e-05,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,9,-0.00013673677091874249,0.0,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,10,-0.00018631745495471043,0.00284290766979224,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,11,-0.00018631745495471043,-0.00284290766979224,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,70,12,-0.0003050652984899159,5.729296951989242e-05,2,3.5050098717238116e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,1,0.04043902270983999,0.0,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,2,3.436459204683002e-07,0.0,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,3,-3.1654549597836704e-06,0.0,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,4,-2.024983118313238e-05,-8.782257000057764e-06,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,5,-2.0249831183132384e-05,8.782257000057764e-06,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,6,-2.4812243668286715e-05,0.0,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,7,-7.667263428528768e-05,-2.0543290402660242e-05,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,8,-7.667263428528768e-05,2.0543290402660245e-05,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,9,-8.309058162798183e-05,0.0,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,10,-0.00012998257511387046,-0.0023075089747995577,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,11,-0.00012998257511387046,0.002307508974799558,2,3.436459204683002e-07,0.0
fold_2,-0.11330573101124149,1.0301446235506522,90,12,-0.0001865842503154268,3.586918131302535e-05,2,3.436459204683002e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,1,0.037318241477788894,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,2,0.002447094316673725,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,3,-2.573877802221845e-06,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,4,-3.0812405691342695e-06,-4.363356348382999e-06,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,5,-3.08124056913427e-06,4.363356348382999e-06,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,6,-1.834600446304084e-05,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,7,-2.1487387512364068e-05,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,8,-5.6058074610062355e-05,-4.666670301449016e-05,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,9,-5.605807461006236e-05,4.666670301449016e-05,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,10,-6.035172489331186e-05,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,11,-7.702660157605288e-05,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,50,12,-0.00011845004963797418,0.0,2,-2.573877802221845e-06,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,1,0.037318239648030986,0.0,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,2,0.002447098104011647,0.0,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,3,-8.27551279895859e-07,0.0,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,4,-1.277865748905663e-06,0.0,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,5,-7.953146554569194e-06,-2.9247404252919207e-06,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,6,-7.953146554569194e-06,2.924740425291921e-06,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,7,-1.000042435020749e-05,0.0,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,8,-3.080398953324376e-05,1.0265324190744022e-05,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,9,-3.080398953324376e-05,-1.0265324190744024e-05,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,10,-3.2329476875470124e-05,0.0,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,11,-6.59203941971847e-05,2.714873634495904e-06,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,70,12,-6.592039419718472e-05,-2.714873634495904e-06,2,-8.27551279895859e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,1,0.037318238789617666,0.0,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,2,0.002447099936539064,0.0,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,3,-5.978031611197506e-07,0.0,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,4,-7.770772676628226e-07,0.0,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,5,-5.028153969748693e-06,-2.335123614253299e-06,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,6,-5.028153969748693e-06,2.3351236142532995e-06,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,7,-6.064972503475072e-06,0.0,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,8,-1.8373880844040077e-05,4.2569073947300494e-06,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,9,-1.8373880844040077e-05,-4.25690739473005e-06,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,10,-2.000370974540884e-05,0.0,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,11,-4.389497034981927e-05,1.0227918723147003e-05,2,-5.978031611197506e-07,0.0
fold_3,-0.027880559299789623,1.0319559089177697,90,12,-4.389497034981928e-05,-1.0227918723147003e-05,2,-5.978031611197506e-07,0.0
