100.0 + 0.0im	0.107 + 0.0im	0.02362333995270241 - 0.005292466519230665im
100.0 + 0.0im	0.108 + 0.0im	0.02399655139914588 - 0.005362532471454246im
100.0 + 0.0im	0.109 + 0.0im	0.024370394967771422 - 0.005439624805883596im
100.0 + 0.0im	0.11 + 0.0im	0.02474426934168165 - 0.005524070644805235im
100.0 + 0.0im	0.111 + 0.0im	0.025117499505004564 - 0.0056161381894399565im
100.0 + 0.0im	0.112 + 0.0im	0.025489341297669044 - 0.005716018476203383im
100.0 + 0.0im	0.113 + 0.0im	0.025858990822272457 - 0.005823806412228331im
100.0 + 0.0im	0.114 + 0.0im	0.026225599476014258 - 0.005939482491861328im
100.0 + 0.0im	0.115 + 0.0im	0.02658829494593812 - 0.006062897053365928im
100.0 + 0.0im	0.116 + 0.0im	0.02694620781515224 - 0.006193759252908718im
100.0 + 0.0im	0.117 + 0.0im	0.027298502526985766 - 0.006331632958523459im
100.0 + 0.0im	0.118 + 0.0im	0.027644410483665355 - 0.006475941368208872im
100.0 + 0.0im	0.119 + 0.0im	0.02798326224633898 - 0.006625981278992611im
100.0 + 0.0im	0.12 + 0.0im	0.02831451541493026 - 0.006780946663231313im
100.0 + 0.0im	0.121 + 0.0im	0.028637775002170445 - 0.006939959786442491im
100.0 + 0.0im	0.122 + 0.0im	0.045391926318964285 - 0.007068735120547062im
100.0 + 0.0im	0.123 + 0.0im	0.04592562806729041 - 0.006855541798184378im
100.0 + 0.0im	0.124 + 0.0im	0.046471429438730026 - 0.006650250537657237im
100.0 + 0.0im	0.125 + 0.0im	0.047028502070024084 - 0.006454092234783019im
100.0 + 0.0im	0.126 + 0.0im	0.047595865763441124 - 0.006268144491597872im
100.0 + 0.0im	0.127 + 0.0im	0.04817242492568893 - 0.0060933123804870525im
100.0 + 0.0im	0.128 + 0.0im	0.04875700590827421 - 0.005930318887333838im
100.0 + 0.0im	0.129 + 0.0im	0.04934839274261518 - 0.0057797039918549625im
100.0 + 0.0im	0.13 + 0.0im	0.04994535948508951 - 0.005641830845399075im
100.0 + 0.0im	0.131 + 0.0im	0.05054669809497495 - 0.005516897332759688im
